YYYYMMSOON,품목코드 ,품목명,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
201810상순,412.0,배,1.0,신고,상품,개,10.0,35528.0,0.0,26699.0,31000.0,30057.3333333333
201810상순,412.0,배,1.0,신고,상품,개,10.0,35528.0,0.0,26699.0,31000.0,30057.3333333333
201810상순,412.0,배,1.0,신고,상품,개,10.0,35528.0,0.0,26699.0,31000.0,30057.3333333333
201810상순,412.0,배,1.0,신고,상품,개,10.0,35528.0,0.0,26699.0,31000.0,30057.3333333333
201810상순,412.0,배,1.0,신고,상품,개,10.0,35528.0,0.0,26699.0,31000.0,30057.3333333333
201810상순,412.0,배,1.0,신고,상품,개,10.0,35528.0,0.0,26699.0,31000.0,30057.3333333333
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810중순,412.0,배,1.0,신고,상품,개,10.0,33137.0,0.0,35206.0,30016.0,29397.0
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201810하순,412.0,배,1.0,신고,상품,개,10.0,33051.0,0.0,36263.0,28102.0,28426.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811상순,412.0,배,1.0,신고,상품,개,10.0,33505.0,0.0,35528.0,26529.0,27857.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811중순,412.0,배,1.0,신고,상품,개,10.0,33602.0,0.0,33137.0,26275.0,27793.6666666666
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201811하순,412.0,배,1.0,신고,상품,개,10.0,34202.0,0.0,33051.0,26688.0,28277.3333333333
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812상순,412.0,배,1.0,신고,상품,개,10.0,34577.0,0.0,33505.0,27395.0,28713.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812중순,412.0,배,1.0,신고,상품,개,10.0,35128.0,0.0,33602.0,27459.0,29312.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201812하순,412.0,배,1.0,신고,상품,개,10.0,36299.0,0.0,34202.0,27768.0,29397.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901상순,412.0,배,1.0,신고,상품,개,10.0,36310.0,0.0,34577.0,28312.0,29738.6666666666
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901중순,412.0,배,1.0,신고,상품,개,10.0,36997.0,0.0,35128.0,28290.0,29721.0
201901하순,412.0,배,1.0,신고,상품,개,10.0,39020.0,0.0,36299.0,28324.0,30387.3333333333
201901하순,412.0,배,1.0,신고,상품,개,10.0,39020.0,0.0,36299.0,28324.0,30387.3333333333
201901하순,412.0,배,1.0,신고,상품,개,10.0,39020.0,0.0,36299.0,28324.0,30387.3333333333
201901하순,412.0,배,1.0,신고,상품,개,10.0,39020.0,0.0,36299.0,28324.0,30387.3333333333
201901하순,412.0,배,1.0,신고,상품,개,10.0,39020.0,0.0,36299.0,28324.0,30387.3333333333
