시점,품목명,품종명,등급,거래단위,평년 평균가격(원),평균가격(원),거래금액(도매),거래금액(산지)
202106하순,배추,배추,상,10키로망대,5390.17129629629,5138.0,5413.325183374081,0.0
202107상순,배추,배추,상,10키로망대,5678.10648148148,4671.66666666666,6266.41630901287,0.0
202107중순,배추,배추,상,10키로망대,7700.96296296296,4782.25,4070.85561497326,0.0
202107하순,배추,배추,상,10키로망대,10351.8222222222,6819.3,5735.2941176470495,0.0
202108상순,배추,배추,상,10키로망대,10942.7083333333,10284.2857142857,4062.5,0.0
202108중순,배추,배추,상,10키로망대,15009.0694444444,8024.77777777777,5732.14285714285,0.0
202108하순,배추,배추,상,10키로망대,17091.5148148148,9006.77777777777,10416.6666666666,0.0
202109상순,배추,배추,상,10키로망대,15997.7222222222,11554.3333333333,7735.4874041621,0.0
202109중순,배추,배추,상,10키로망대,15039.6804232804,13765.2857142857,9669.6055401324,0.0
202109하순,배추,배추,상,10키로망대,16509.6898148148,9141.5,7554.406130268199,0.0
202110상순,배추,배추,상,10키로망대,14047.499074074,6351.25,5998.67175826,0.0
202110중순,배추,배추,상,10키로망대,7183.39351851851,4705.66666666666,6170.74484456756,0.0
202110하순,배추,배추,상,10키로망대,5808.54814814814,6465.66666666666,5005.60224089635,0.0
202111상순,배추,배추,상,10키로망대,5840.30555555555,9495.0,3743.93530997304,0.0
202111중순,배추,배추,상,10키로망대,6978.47222222222,10626.8888888888,7902.99906279287,0.0
202111하순,배추,배추,상,10키로망대,6501.68981481481,9273.25,7693.8202247191,0.0
202112상순,배추,배추,상,10키로망대,5969.17129629629,8281.77777777777,5575.7575757575705,0.0
202112중순,배추,배추,상,10키로망대,5978.44907407407,7667.375,0.0,0.0
202112하순,배추,배추,상,10키로망대,5828.82222222222,7763.2,0.0,0.0
201801상순,양파,양파,상,1키로,1149.125,1144.42857142857,1073.43458246732,0.0
201801중순,양파,양파,상,1키로,1125.01388888888,1041.22222222222,993.191385902508,0.0
201801하순,양파,양파,상,1키로,1180.73333333333,1036.44444444444,1000.72452830188,0.0
201802상순,양파,양파,상,1키로,1192.2037037037,1045.77777777777,1010.85026837994,0.0
201802중순,양파,양파,상,1키로,1133.85648148148,1098.16666666666,1067.55388940955,0.0
201802하순,양파,양파,상,1키로,1227.75396825396,922.142857142857,956.389185943978,0.0
201803상순,양파,양파,상,1키로,1242.89814814814,879.0,817.69579503565,0.0
201803중순,양파,양파,상,1키로,1173.18518518518,675.125,694.224290901983,0.0
201803하순,양파,양파,상,1키로,1234.45555555555,644.0,620.869686435821,0.0
201804상순,양파,양파,상,1키로,1276.02777777777,647.25,489.089530689258,0.0
201804중순,양파,양파,상,1키로,1062.51388888888,759.777777777777,553.10552907101,0.0
201804하순,양파,양파,상,1키로,812.444444444444,954.375,700.555852502563,0.0
201805상순,양파,양파,상,1키로,796.217592592592,835.888888888888,700.267586639485,0.0
201805중순,양파,양파,상,1키로,769.962962962962,592.5,527.020054245577,0.0
201805하순,양파,양파,상,1키로,738.074074074074,553.4,467.925662598027,0.0
201806상순,양파,양파,상,1키로,828.569444444444,679.25,451.930089555056,0.0
201806중순,양파,양파,상,1키로,911.421296296296,741.888888888888,477.783323606614,0.0
201806하순,양파,양파,상,1키로,863.939814814814,658.777777777777,430.25599997854,0.0
201807상순,양파,양파,상,1키로,904.180555555555,697.375,441.644095924598,0.0
201807중순,양파,양파,상,1키로,878.629629629629,712.666666666666,411.09232193333,0.0
201807하순,양파,양파,상,1키로,921.111111111111,799.222222222222,465.082119313095,0.0
201808상순,양파,양파,상,1키로,995.268518518518,910.875,473.512566834484,0.0
201808중순,양파,양파,상,1키로,990.555555555555,803.625,659.466585712654,0.0
201808하순,양파,양파,상,1키로,975.196296296296,809.9,657.185859902355,0.0
201809상순,양파,양파,상,1키로,996.134259259259,789.875,659.657769765729,0.0
201809중순,양파,양파,상,1키로,1024.30793650793,764.333333333333,660.025113870013,0.0
201809하순,양파,양파,상,1키로,1012.33333333333,717.6,700.219603201998,0.0
201810상순,양파,양파,상,1키로,1048.71574074074,807.888888888888,612.339819499059,0.0
201810중순,양파,양파,상,1키로,1019.03703703703,708.0,603.149445308148,0.0
201810하순,양파,양파,상,1키로,1011.81481481481,713.777777777777,657.476686671503,0.0
201811상순,양파,양파,상,1키로,1054.29166666666,724.111111111111,604.74571858904,0.0
201811중순,양파,양파,상,1키로,1036.49074074074,719.625,605.256196713906,0.0
201811하순,양파,양파,상,1키로,1022.22222222222,677.222222222222,615.64520595536,0.0
201812상순,양파,양파,상,1키로,1005.04166666666,648.75,584.863681035651,0.0
201812중순,양파,양파,상,1키로,977.138888888889,695.666666666666,518.346469380749,0.0
201812하순,양파,양파,상,1키로,983.333333333333,650.0,560.016265843447,0.0
201901상순,양파,양파,상,1키로,1056.36309523809,721.857142857142,400.763449068695,0.0
201901중순,양파,양파,상,1키로,996.013888888888,582.625,520.088873041932,0.0
201901하순,양파,양파,상,1키로,1019.64814814814,574.6,487.938808100027,0.0
201902상순,양파,양파,상,1키로,1052.62962962962,610.4,518.701871229987,0.0
201902중순,양파,양파,상,1키로,1033.76388888888,645.333333333333,528.783210607081,0.0
201902하순,양파,양파,상,1키로,1031.65873015873,593.428571428571,444.018108205247,0.0
201903상순,양파,양파,상,1키로,995.898148148148,668.375,545.218553078041,0.0
201903중순,양파,양파,상,1키로,892.310185185185,667.333333333333,559.343474170233,0.0
201903하순,양파,양파,상,1키로,909.922222222222,762.444444444444,548.847303878855,0.0
201904상순,양파,양파,상,1키로,944.777777777777,1005.77777777777,715.426173995673,0.0
201904중순,양파,양파,상,1키로,834.069444444444,973.666666666666,792.821270164472,0.0
201904하순,양파,양파,상,1키로,812.444444444444,729.25,667.874041188507,0.0
201905상순,양파,양파,상,1키로,753.513888888888,725.666666666666,630.200077954474,0.0
201905중순,양파,양파,상,1키로,636.166666666666,488.625,485.878733755992,0.0
201905하순,양파,양파,상,1키로,600.318518518518,498.5,467.697962107604,0.0
201906상순,양파,양파,상,1키로,722.194444444444,464.5,415.206481596882,0.0
201906중순,양파,양파,상,1키로,807.606481481481,397.666666666666,289.701721621633,0.0
201906하순,양파,양파,상,1키로,804.407407407407,449.625,282.402800061376,0.0
201907상순,양파,양파,상,1키로,853.75,389.888888888888,277.725828392318,0.0
201907중순,양파,양파,상,1키로,858.444444444444,413.0,275.033447393569,0.0
201907하순,양파,양파,상,1키로,917.148148148148,426.666666666666,324.469470175445,0.0
201908상순,양파,양파,상,1키로,1016.70833333333,538.375,407.030722355252,0.0
201908중순,양파,양파,상,1키로,949.597222222222,502.25,408.949310795854,0.0
201908하순,양파,양파,상,1키로,942.829629629629,473.5,409.489049813781,0.0
201909상순,양파,양파,상,1키로,960.425925925926,495.625,454.391407798491,0.0
201909중순,양파,양파,상,1키로,963.466666666666,538.857142857142,479.048388454094,0.0
201909하순,양파,양파,상,1키로,935.199999999999,494.0,449.926048064635,0.0
201910상순,양파,양파,상,1키로,1016.27129629629,449.888888888888,466.288915943094,0.0
201910중순,양파,양파,상,1키로,947.703703703703,510.0,441.775753922117,0.0
201910하순,양파,양파,상,1키로,933.074074074074,522.6,486.781408406769,0.0
201911상순,양파,양파,상,1키로,979.703703703703,529.625,528.972248774081,0.0
201911중순,양파,양파,상,1키로,975.958333333333,576.555555555555,581.712424405385,0.0
201911하순,양파,양파,상,1키로,952.703703703703,641.444444444444,587.954198088566,0.0
201912상순,양파,양파,상,1키로,935.5,801.625,704.005138861875,0.0
201912중순,양파,양파,상,1키로,949.472222222222,728.0,712.721681163973,0.0
201912하순,양파,양파,상,1키로,933.925925925926,784.111111111111,734.44746258946,0.0
202001상순,양파,양파,상,1키로,1032.5238095238,933.428571428571,902.313183067956,0.0
202001중순,양파,양파,상,1키로,940.097222222222,898.25,891.401442428687,0.0
202001하순,양파,양파,상,1키로,964.625925925925,929.75,965.938262915961,0.0
202002상순,양파,양파,상,1키로,1003.76296296296,929.375,680.383905758317,0.0
202002중순,양파,양파,상,1키로,1017.09722222222,1014.77777777777,942.71829912906,0.0
202002하순,양파,양파,상,1키로,1031.65873015873,1489.875,1175.98341102095,0.0
202003상순,양파,양파,상,1키로,995.898148148148,1132.0,1072.8635549363,0.0
202003중순,양파,양파,상,1키로,892.310185185185,1090.22222222222,900.663711713587,0.0
202003하순,양파,양파,상,1키로,949.403703703703,1123.88888888888,833.923509383165,0.0
202004상순,양파,양파,상,1키로,1064.28703703703,1081.55555555555,866.738363610927,0.0
202004중순,양파,양파,상,1키로,923.0,986.125,820.943413443442,0.0
202004하순,양파,양파,상,1키로,812.444444444444,909.888888888888,784.650865168133,0.0
202005상순,양파,양파,상,1키로,788.810185185185,856.25,746.403383072554,0.0
202005중순,양파,양파,상,1키로,636.166666666666,854.555555555555,710.492745122683,0.0
202005하순,양파,양파,상,1키로,600.318518518518,709.0,633.092980808794,0.0
202006상순,양파,양파,상,1키로,722.194444444444,613.333333333333,555.862910040287,0.0
202006중순,양파,양파,상,1키로,807.606481481481,698.666666666666,461.613748405557,0.0
202006하순,양파,양파,상,1키로,804.407407407407,774.0,554.449583718778,0.0
202007상순,양파,양파,상,1키로,853.75,664.333333333333,653.592874299439,0.0
202007중순,양파,양파,상,1키로,858.444444444444,796.875,558.151211935122,0.0
202007하순,양파,양파,상,1키로,917.148148148147,899.8,703.406998158379,0.0
202008상순,양파,양파,상,1키로,1016.70833333333,977.857142857142,772.656097560975,0.0
202008중순,양파,양파,상,1키로,949.597222222222,1002.11111111111,723.095112052232,0.0
202008하순,양파,양파,상,1키로,942.829629629629,1009.33333333333,784.198025909932,0.0
202009상순,양파,양파,상,1키로,960.425925925926,1102.44444444444,718.680186170212,0.0
202009중순,양파,양파,상,1키로,963.466666666666,1043.875,907.947846937756,0.0
202009하순,양파,양파,상,1키로,935.199999999999,1063.44444444444,1297.2784184514,0.0
202010상순,양파,양파,상,1키로,1016.27129629629,1245.16666666666,1247.894978216,0.0
202010중순,양파,양파,상,1키로,947.703703703703,1169.125,1235.90294840294,0.0
202010하순,양파,양파,상,1키로,933.074074074073,1221.1,1302.60866431197,0.0
202011상순,양파,양파,상,1키로,979.703703703703,1283.375,1297.25716983358,0.0
202011중순,양파,양파,상,1키로,975.958333333333,1296.44444444444,1308.66814650388,0.0
202011하순,양파,양파,상,1키로,952.703703703703,1333.5,1230.5643221399,0.0
202012상순,양파,양파,상,1키로,986.458333333333,1294.22222222222,1226.12498415515,0.0
202012중순,양파,양파,상,1키로,960.249999999999,1289.875,1170.3436298226,0.0
202012하순,양파,양파,상,1키로,978.629629629629,1419.7,1275.14291854717,0.0
202101상순,양파,양파,상,1키로,1103.04761904761,1571.16666666666,0.0,0.0
202101중순,양파,양파,상,1키로,1045.30555555555,1707.22222222222,1749.2005497652,0.0
202101하순,양파,양파,상,1키로,1083.00925925925,1691.44444444444,1708.04445694991,0.0
202102상순,양파,양파,상,1키로,1110.08796296296,1752.11111111111,1748.29596412556,0.0
202102중순,양파,양파,상,1키로,1139.68981481481,2001.42857142857,1906.32911392405,0.0
202102하순,양파,양파,상,1키로,1254.67261904761,2021.16666666666,2107.12158808933,0.0
202103상순,양파,양파,상,1키로,1127.48148148148,1825.0,1793.85259342366,0.0
202103중순,양파,양파,상,1키로,1032.5324074074,1973.22222222222,1703.17154811715,0.0
202103하순,양파,양파,상,1키로,1092.47777777777,1555.55555555555,1666.77972786432,0.0
202104상순,양파,양파,상,1키로,1150.69444444444,1348.88888888888,1353.57390968737,0.0
202104중순,양파,양파,상,1키로,998.449074074074,944.75,910.698948053356,0.0
202104하순,양파,양파,상,1키로,837.37037037037,715.333333333333,706.295047836216,0.0
202105상순,양파,양파,상,1키로,805.935185185185,660.75,752.466930171278,0.0
202105중순,양파,양파,상,1키로,669.388888888888,522.888888888888,625.05441778818,0.0
202105하순,양파,양파,상,1키로,622.725925925925,548.888888888888,595.983870967742,0.0
202106상순,양파,양파,상,1키로,656.231481481481,575.888888888888,602.497321428571,0.0
202106중순,양파,양파,상,1키로,708.310185185185,694.625,495.043750816246,0.0
202106하순,양파,양파,상,1키로,703.074074074074,687.666666666666,410.538267017598,0.0
202107상순,양파,양파,상,1키로,692.402777777777,676.666666666666,564.571150097465,0.0
202107중순,양파,양파,상,1키로,726.291666666666,683.375,0.0,0.0
202107하순,양파,양파,상,1키로,827.748148148148,735.5,0.0,0.0
202108상순,양파,양파,상,1키로,919.952380952381,911.857142857142,0.0,0.0
202108중순,양파,양파,상,1키로,870.467592592592,873.888888888888,0.0,0.0
202108하순,양파,양파,상,1키로,899.374074074074,874.0,0.0,0.0
202109상순,양파,양파,상,1키로,925.699074074074,959.666666666666,0.0,0.0
202109중순,양파,양파,상,1키로,914.53611111111,907.857142857142,652.173913043478,0.0
202109하순,양파,양파,상,1키로,903.644444444444,854.833333333333,0.0,0.0
202110상순,양파,양파,상,1키로,1010.06018518518,892.875,0.0,0.0
202110중순,양파,양파,상,1키로,933.449074074074,900.333333333333,0.0,0.0
202110하순,양파,양파,상,1키로,933.074074074074,937.333333333333,0.0,0.0
202111상순,양파,양파,상,1키로,979.703703703703,907.333333333333,0.0,0.0
202111중순,양파,양파,상,1키로,975.958333333333,908.666666666666,0.0,0.0
202111하순,양파,양파,상,1키로,952.703703703703,855.0,0.0,0.0
202112상순,양파,양파,상,1키로,986.458333333333,816.333333333333,0.0,0.0
202112중순,양파,양파,상,1키로,960.249999999999,734.875,0.0,0.0
202112하순,양파,양파,상,1키로,978.629629629629,695.1,0.0,0.0
201801상순,대파,대파(일반),상,1키로단,1620.0291005291,1685.28571428571,1413.41966875507,465.942028985507
201801중순,대파,대파(일반),상,1키로단,1422.50925925925,1624.88888888888,1402.36715954858,632.8125
201801하순,대파,대파(일반),상,1키로단,1520.26666666666,1834.33333333333,1471.81718626755,900.0
201802상순,대파,대파(일반),상,1키로단,1793.42129629629,2530.11111111111,2162.91580551068,665.882352941176
201802중순,대파,대파(일반),상,1키로단,1977.73214285714,1537.83333333333,1508.02545989442,1516.95906432748
201802하순,대파,대파(일반),상,1키로단,1889.74603174603,1444.28571428571,1259.89974251728,625.0
201803상순,대파,대파(일반),상,1키로단,1913.81018518518,1426.0,1328.44043651803,0.0
201803중순,대파,대파(일반),상,1키로단,1816.84722222222,1309.125,1087.46959138453,0.0
201803하순,대파,대파(일반),상,1키로단,1716.19259259259,1121.2,912.815094164918,352.631578947368
201804상순,대파,대파(일반),상,1키로단,1814.7037037037,914.125,740.473503359302,100.0
201804중순,대파,대파(일반),상,1키로단,1640.25462962962,787.444444444444,662.783408316925,187.096774193548
201804하순,대파,대파(일반),상,1키로단,1653.62962962962,1001.75,775.726951364704,573.584905660377
201805상순,대파,대파(일반),상,1키로단,1710.49537037037,1254.0,821.087180495103,0.0
201805중순,대파,대파(일반),상,1키로단,1521.39351851851,883.625,698.240168415392,500.0
201805하순,대파,대파(일반),상,1키로단,1511.76296296296,1385.3,1087.54128826983,194.871794871794
201806상순,대파,대파(일반),상,1키로단,1322.68055555555,1237.0,1016.37296205952,500.0
201806중순,대파,대파(일반),상,1키로단,1218.27314814814,1148.88888888888,1003.76311559395,570.434782608695
201806하순,대파,대파(일반),상,1키로단,1023.70833333333,1288.88888888888,1048.73064115584,700.0
201807상순,대파,대파(일반),상,1키로단,1128.79629629629,1323.625,1043.20234389804,593.956043956043
201807중순,대파,대파(일반),상,1키로단,1176.77777777777,1202.77777777777,935.629222704925,742.857142857142
201807하순,대파,대파(일반),상,1키로단,1256.81481481481,1399.88888888888,1166.95912600552,615.78947368421
201808상순,대파,대파(일반),상,1키로단,1503.16666666666,1608.75,1417.8145740288,760.0
201808중순,대파,대파(일반),상,1키로단,1538.05555555555,1843.125,1575.01148135393,799.259259259259
201808하순,대파,대파(일반),상,1키로단,1759.92592592592,2981.1,2337.52417881797,1387.29508196721
201809상순,대파,대파(일반),상,1키로단,1640.35185185185,2997.375,2440.54955208452,1321.22905027932
201809중순,대파,대파(일반),상,1키로단,1738.30621693121,2670.66666666666,2261.63318820864,1476.48741418764
201809하순,대파,대파(일반),상,1키로단,1627.32804232804,2904.0,2397.92103449111,1654.18326693227
201810상순,대파,대파(일반),상,1키로단,1665.94907407407,2809.44444444444,2137.36178086155,1101.17493472584
201810중순,대파,대파(일반),상,1키로단,1301.80555555555,1848.77777777777,1546.92478699826,943.021346469622
201810하순,대파,대파(일반),상,1키로단,1256.75185185185,1907.77777777777,1539.62483257934,1259.41080196399
201811상순,대파,대파(일반),상,1키로단,1287.66666666666,1852.44444444444,1409.88870619898,836.190476190476
201811중순,대파,대파(일반),상,1키로단,1532.22685185185,1827.75,1441.25360681178,710.63829787234
201811하순,대파,대파(일반),상,1키로단,1673.9537037037,1606.22222222222,1254.52200899381,442.207792207792
201812상순,대파,대파(일반),상,1키로단,1764.06944444444,1827.375,1439.86244656665,513.084112149532
201812중순,대파,대파(일반),상,1키로단,1535.62037037037,1530.66666666666,1296.93022299432,625.0
201812하순,대파,대파(일반),상,1키로단,1511.73333333333,1412.0,1138.60260316161,556.0
201901상순,대파,대파(일반),상,1키로단,1525.07671957671,1500.85714285714,1282.73265470446,680.0
201901중순,대파,대파(일반),상,1키로단,1410.84722222222,1188.5,989.912371224893,1340.0
201901하순,대파,대파(일반),상,1키로단,1665.97777777777,1170.7,1006.66916413898,1362.89082521783
201902상순,대파,대파(일반),상,1키로단,2000.625,1156.4,1044.87211517858,0.0
201902중순,대파,대파(일반),상,1키로단,1746.77182539682,1170.33333333333,978.476267506055,357.142857142857
201902하순,대파,대파(일반),상,1키로단,1785.41269841269,953.142857142857,867.948893490183,0.0
201903상순,대파,대파(일반),상,1키로단,1711.01851851851,914.375,774.850907953478,0.0
201903중순,대파,대파(일반),상,1키로단,1605.66666666666,851.222222222222,732.695566535933,185.483870967741
201903하순,대파,대파(일반),상,1키로단,1445.88888888888,698.444444444444,610.817948627902,817.142857142857
201904상순,대파,대파(일반),상,1키로단,1450.37037037037,842.111111111111,734.71899591054,385.473684210526
201904중순,대파,대파(일반),상,1키로단,1248.47685185185,829.666666666666,705.194677464896,600.0
201904하순,대파,대파(일반),상,1키로단,1293.62037037037,894.625,719.930546909098,675.0
201905상순,대파,대파(일반),상,1키로단,1481.23611111111,1187.22222222222,938.402390475228,900.0
201905중순,대파,대파(일반),상,1키로단,1308.06018518518,1414.375,1081.16388884103,648.936170212766
201905하순,대파,대파(일반),상,1키로단,1504.39629629629,1718.9,1285.61186384593,839.813581890812
201906상순,대파,대파(일반),상,1키로단,1329.88888888888,1756.125,1421.07062886146,774.859550561797
201906중순,대파,대파(일반),상,1키로단,1219.08796296296,1439.77777777777,1173.67387700008,1005.3633217993
201906하순,대파,대파(일반),상,1키로단,1173.29629629629,1370.875,1102.019689167,804.830287206266
201907상순,대파,대파(일반),상,1키로단,1250.70833333333,1561.66666666666,1200.70310999032,858.048780487804
201907중순,대파,대파(일반),상,1키로단,1229.62962962962,1563.55555555555,1256.66955669154,640.493827160493
201907하순,대파,대파(일반),상,1키로단,1318.44444444444,1582.88888888888,1230.62812460271,703.544303797468
201908상순,대파,대파(일반),상,1키로단,1640.08333333333,1908.625,1455.52997263711,866.273932253313
201908중순,대파,대파(일반),상,1키로단,1699.26388888888,1623.625,1377.10587937915,810.31746031746
201908하순,대파,대파(일반),상,1키로단,1983.42592592592,1334.9,1187.62372153355,647.912992357436
201909상순,대파,대파(일반),상,1키로단,1824.9074074074,1732.0,1394.15490341448,960.851823514409
201909중순,대파,대파(일반),상,1키로단,1928.11574074074,1701.14285714285,1456.53040558646,1040.7055093143
201909하순,대파,대파(일반),상,1키로단,1818.67195767195,1683.875,1381.02116716061,660.867385309601
201910상순,대파,대파(일반),상,1키로단,2004.43055555555,1734.11111111111,1431.05335413801,807.014925373134
201910중순,대파,대파(일반),상,1키로단,1542.68981481481,1503.25,1262.89485528619,870.746736292428
201910하순,대파,대파(일반),상,1키로단,1512.51111111111,1576.8,1218.27421548162,797.248968363136
201911상순,대파,대파(일반),상,1키로단,1504.18981481481,1468.0,1171.59265811787,658.970358814352
201911중순,대파,대파(일반),상,1키로단,1637.625,1571.33333333333,1255.22724706297,791.9795221843
201911하순,대파,대파(일반),상,1키로단,1741.73148148148,1425.33333333333,1136.79090341737,724.345847554038
201912상순,대파,대파(일반),상,1키로단,1848.23611111111,1494.25,1153.02485123466,541.871921182266
201912중순,대파,대파(일반),상,1키로단,1631.10185185185,1333.0,1050.1258185147,570.287769784172
201912하순,대파,대파(일반),상,1키로단,1630.84444444444,1405.66666666666,1135.65075637788,693.419593345656
202001상순,대파,대파(일반),상,1키로단,1669.4365079365,1406.28571428571,1171.92958087148,646.121883656509
202001중순,대파,대파(일반),상,1키로단,1486.38888888888,1084.625,940.28124831588,872.584856396866
202001하순,대파,대파(일반),상,1키로단,1692.84444444444,926.375,842.674479925464,540.588988476312
202002상순,대파,대파(일반),상,1키로단,2000.625,1106.125,903.700974035876,636.245954692556
202002중순,대파,대파(일반),상,1키로단,1746.77182539682,924.555555555555,800.631627467205,485.818181818181
202002하순,대파,대파(일반),상,1키로단,1785.41269841269,922.125,821.060688176762,647.282608695652
202003상순,대파,대파(일반),상,1키로단,1711.01851851851,807.375,736.59381354625,548.6328125
202003중순,대파,대파(일반),상,1키로단,1605.66666666666,788.0,705.169836834526,483.898305084745
202003하순,대파,대파(일반),상,1키로단,1445.88888888888,766.111111111111,679.644021079348,469.146005509641
202004상순,대파,대파(일반),상,1키로단,1449.74537037037,823.333333333333,701.575181116283,423.214285714285
202004중순,대파,대파(일반),상,1키로단,1262.55092592592,905.375,786.977736502429,339.285714285714
202004하순,대파,대파(일반),상,1키로단,1293.62037037037,1138.22222222222,900.699278777102,430.263157894736
202005상순,대파,대파(일반),상,1키로단,1481.23611111111,1324.875,1056.17954557848,583.766233766233
202005중순,대파,대파(일반),상,1키로단,1484.97685185185,1449.11111111111,1191.03552425602,826.079734219269
202005하순,대파,대파(일반),상,1키로단,1627.51111111111,1503.0,1303.94935419192,862.514285714285
202006상순,대파,대파(일반),상,1키로단,1502.96759259259,1363.88888888888,1217.41124616308,650.42735042735
202006중순,대파,대파(일반),상,1키로단,1322.13888888888,1622.88888888888,1418.27484672646,1028.96341463414
202006하순,대파,대파(일반),상,1키로단,1310.77314814814,1555.0,1333.79035887287,620.990566037735
202007상순,대파,대파(일반),상,1키로단,1413.34722222222,1448.22222222222,1088.59072812499,709.375
202007중순,대파,대파(일반),상,1키로단,1351.18518518518,1758.0,1375.84782373936,869.333333333333
202007하순,대파,대파(일반),상,1키로단,1518.07407407407,1718.3,1297.88049887044,531.25
202008상순,대파,대파(일반),상,1키로단,1801.70833333333,2950.85714285714,2087.61015860454,668.577981651376
202008중순,대파,대파(일반),상,1키로단,1746.54629629629,2571.66666666666,1970.79214138275,1236.65559246954
202008하순,대파,대파(일반),상,1키로단,1983.42592592592,2312.44444444444,1872.53728456759,1121.59858442871
202009상순,대파,대파(일반),상,1키로단,1824.9074074074,2712.77777777777,2205.36918072114,1150.31826861871
202009중순,대파,대파(일반),상,1키로단,1928.11574074074,2425.875,2176.97946968404,1319.03851986654
202009하순,대파,대파(일반),상,1키로단,1824.77843915343,2661.0,2342.88710846053,1723.93475584735
202010상순,대파,대파(일반),상,1키로단,2004.43055555555,2905.0,2529.34440148817,1675.6335282651
202010중순,대파,대파(일반),상,1키로단,1608.21759259259,2530.5,2127.53798344129,1279.50796757059
202010하순,대파,대파(일반),상,1키로단,1635.59259259259,2776.7,2304.51058806945,1435.27298850574
202011상순,대파,대파(일반),상,1키로단,1620.18981481481,2771.125,2374.56802051598,1339.96138996139
202011중순,대파,대파(일반),상,1키로단,1722.36111111111,2803.66666666666,2399.41053197518,1472.37293765917
202011하순,대파,대파(일반),상,1키로단,1741.73148148148,2259.25,1981.46366024614,982.77027027027
202012상순,대파,대파(일반),상,1키로단,1828.78703703703,1782.88888888888,1608.25390952273,929.86577181208
202012중순,대파,대파(일반),상,1키로단,1631.10185185185,1913.375,1694.55711337349,771.153846153846
202012하순,대파,대파(일반),상,1키로단,1630.84444444444,1782.9,1697.55458114143,888.582677165354
202101상순,대파,대파(일반),상,1키로단,1669.4365079365,2759.5,2462.21846094169,1256.57894736842
202101중순,대파,대파(일반),상,1키로단,1486.38888888888,3285.33333333333,2952.02479608239,2116.23711340206
202101하순,대파,대파(일반),상,1키로단,1692.84444444444,3452.22222222222,3222.19675697492,2966.61490683229
202102상순,대파,대파(일반),상,1키로단,1935.46666666666,4306.55555555555,4096.52659589885,2890.09900990099
202102중순,대파,대파(일반),상,1키로단,1609.93055555555,4670.14285714285,4411.3365397742,3414.28571428571
202102하순,대파,대파(일반),상,1키로단,1562.23809523809,5488.83333333333,5246.30101961384,3738.65698729582
202103상순,대파,대파(일반),상,1키로단,1555.97685185185,5175.88888888888,4893.72395283077,3047.29729729729
202103중순,대파,대파(일반),상,1키로단,1441.4074074074,4386.22222222222,3941.62854321464,1878.09917355371
202103하순,대파,대파(일반),상,1키로단,1310.37037037037,4440.88888888888,4009.68954487491,1740.25974025974
202104상순,대파,대파(일반),상,1키로단,1261.41203703703,4296.22222222222,3889.43813949061,1052.94117647058
202104중순,대파,대파(일반),상,1키로단,1087.71759259259,4370.0,3897.93229136079,2112.28813559322
202104하순,대파,대파(일반),상,1키로단,1134.6574074074,3715.22222222222,3064.2649902191,1450.28409090909
202105상순,대파,대파(일반),상,1키로단,1367.73611111111,3749.0,2919.63821017734,1233.48214285714
202105중순,대파,대파(일반),상,1키로단,1414.79166666666,2249.44444444444,1938.4279642335,1151.42857142857
202105하순,대파,대파(일반),상,1키로단,1535.73333333333,1445.55555555555,1324.33728746999,1325.92592592592
202106상순,대파,대파(일반),상,1키로단,1372.22222222222,1183.11111111111,1029.0898554893,730.263157894736
202106중순,대파,대파(일반),상,1키로단,1322.13888888888,1052.75,890.906040841707,527.941176470588
202106하순,대파,대파(일반),상,1키로단,1310.77314814814,850.333333333333,754.847654194969,450.819672131147
202107상순,대파,대파(일반),상,1키로단,1375.5324074074,1022.22222222222,859.918498644673,447.069597069597
202107중순,대파,대파(일반),상,1키로단,1351.18518518518,884.375,696.201119874966,414.067278287461
202107하순,대파,대파(일반),상,1키로단,1518.07407407407,844.3,718.060980048928,328.846153846153
202108상순,대파,대파(일반),상,1키로단,1801.70833333333,1382.28571428571,1265.43837074516,450.0
202108중순,대파,대파(일반),상,1키로단,1849.0,1165.11111111111,971.152956335138,455.179282868525
202108하순,대파,대파(일반),상,1키로단,2075.68518518518,1342.22222222222,1188.8269183054,617.813051146384
202109상순,대파,대파(일반),상,1키로단,2138.64814814814,1490.33333333333,1318.98352676751,682.965931863727
202109중순,대파,대파(일반),상,1키로단,2138.0324074074,1849.71428571428,1569.51779549004,973.784078516902
202109하순,대파,대파(일반),상,1키로단,2119.58796296296,1274.16666666666,1198.27418217301,678.190255220417
202110상순,대파,대파(일반),상,1키로단,2339.35648148148,1316.375,1059.86351548458,442.619047619047
202110중순,대파,대파(일반),상,1키로단,1755.1574074074,1427.55555555555,1271.21689706197,489.226100151745
202110하순,대파,대파(일반),상,1키로단,1850.04444444444,1601.33333333333,1330.59056830473,663.672391017173
202111상순,대파,대파(일반),상,1키로단,1818.11111111111,1582.77777777777,1361.5408768073,607.181571815718
202111중순,대파,대파(일반),상,1키로단,1934.81944444444,1754.22222222222,1486.24293598007,542.758620689655
202111하순,대파,대파(일반),상,1키로단,1774.89814814814,1460.25,1157.20000739437,523.018292682926
202112상순,대파,대파(일반),상,1키로단,1728.37962962962,1619.0,1320.63445982063,637.676767676767
202112중순,대파,대파(일반),상,1키로단,1677.64351851851,1217.125,1031.31985339256,424.6875
202112하순,대파,대파(일반),상,1키로단,1581.41111111111,1322.2,1162.14121401373,478.438661710037
