시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원)
201908하순,양파,저장양파,12키로,상,5469.773318564215,5469.773318564215
201909상순,양파,저장양파,12키로,상,6179.148695421184,6179.148695421184
201909중순,양파,저장양파,12키로,상,6787.4500094434425,6787.4500094434425
201909하순,양파,저장양파,12키로,상,5606.805095203097,5606.805095203097
201910상순,양파,저장양파,12키로,상,5000.672024661016,5000.672024661016
201910중순,양파,저장양파,12키로,상,6217.686497835868,6217.686497835868
201910하순,양파,저장양파,12키로,상,6569.99578063678,6569.99578063678
201911상순,양파,저장양파,12키로,상,6397.020825904202,6397.020825904202
201911중순,양파,저장양파,12키로,상,7226.509219938789,7226.509219938789
201911하순,양파,저장양파,12키로,상,8006.027071495077,8006.027071495077
201912상순,양파,저장양파,12키로,상,9096.574806932847,9096.574806932847
201912중순,양파,저장양파,12키로,상,9065.244294298684,9065.244294298684
201912하순,양파,저장양파,12키로,상,9730.34995357434,9730.34995357434
202001상순,양파,저장양파,12키로,상,11923.49795105757,11923.49795105757
202001중순,양파,저장양파,12키로,상,11523.820421724397,11523.820421724397
202001하순,양파,저장양파,12키로,상,12089.168711273152,12089.168711273152
202002상순,양파,저장양파,12키로,상,11862.011895719928,11862.011895719928
202002중순,양파,저장양파,12키로,상,12721.79917071421,12721.79917071421
202002하순,양파,저장양파,12키로,상,19506.105832765985,19506.105832765985
202003상순,양파,저장양파,12키로,상,15017.024195055455,15017.024195055455
202003중순,양파,저장양파,12키로,상,15135.082428048509,15135.082428048509
202003하순,양파,저장양파,12키로,상,15909.06055883235,15909.06055883235
202004상순,양파,저장양파,12키로,상,15119.254654412904,15119.254654412904
202004중순,양파,저장양파,12키로,상,13147.622809276469,13147.622809276469
202004하순,양파,저장양파,12키로,상,12534.91838628741,12534.91838628741
202005상순,양파,저장양파,12키로,상,12409.299564995135,12409.299564995135
202005중순,양파,저장양파,12키로,상,15175.217139767565,15175.217139767565
202005하순,양파,저장양파,12키로,상,13236.880147028976,13236.880147028976
202006상순,양파,저장양파,12키로,상,8745.862433436243,8745.862433436243
202006중순,양파,저장양파,12키로,상,9638.322755435564,9638.322755435564
202006하순,양파,저장양파,12키로,상,9872.25,9872.25
202007상순,양파,저장양파,12키로,상,7921.0,7921.0
202007중순,양파,저장양파,12키로,상,9885.875,9885.875
202007하순,양파,저장양파,12키로,상,10797.1,10797.1
202008상순,양파,저장양파,12키로,상,11880.2857142857,11880.2857142857
202008중순,양파,저장양파,12키로,상,12965.4444444444,12965.4444444444
202008하순,양파,저장양파,12키로,상,13492.0,13492.0
202009상순,양파,저장양파,12키로,상,15667.6666666666,15667.6666666666
202009중순,양파,저장양파,12키로,상,14331.75,14331.75
202009하순,양파,저장양파,12키로,상,14043.0,14043.0
202010상순,양파,저장양파,12키로,상,16023.5,16023.5
202010중순,양파,저장양파,12키로,상,14635.25,14635.25
202010하순,양파,저장양파,12키로,상,15518.0,15518.0
202011상순,양파,저장양파,12키로,상,16457.0,16457.0
202011중순,양파,저장양파,12키로,상,16684.0,16684.0
202011하순,양파,저장양파,12키로,상,17478.375,17478.375
202012상순,양파,저장양파,12키로,상,17601.2222222222,17601.2222222222
202012중순,양파,저장양파,12키로,상,16946.25,16946.25
202012하순,양파,저장양파,12키로,상,19481.0,19481.0
202101상순,양파,저장양파,12키로,상,20533.8333333333,20533.8333333333
202101중순,양파,저장양파,12키로,상,22536.0,22536.0
202101하순,양파,저장양파,12키로,상,22576.3333333333,22576.3333333333
202102상순,양파,저장양파,12키로,상,23065.0,23065.0
202102중순,양파,저장양파,12키로,상,26182.5714285714,26182.5714285714
202102하순,양파,저장양파,12키로,상,26579.6666666666,26579.6666666666
202103상순,양파,저장양파,12키로,상,21679.0,21679.0
202103중순,양파,저장양파,12키로,상,27369.6666666666,27369.6666666666
202103하순,양파,저장양파,12키로,상,18844.5555555555,18844.5555555555
202104상순,양파,저장양파,12키로,상,20837.0,20837.0
202104중순,양파,저장양파,12키로,상,20837.0,20837.0
202104하순,양파,저장양파,12키로,상,8269.785613580763,8269.785613580763
202105상순,양파,저장양파,12키로,상,7896.688245942306,7896.688245942306
202105중순,양파,저장양파,12키로,상,7093.3298103473,7093.3298103473
202105하순,양파,저장양파,12키로,상,8207.71812982378,8207.71812982378
202106상순,양파,저장양파,12키로,상,7719.883535267528,7719.883535267528
202106중순,양파,저장양파,12키로,상,9325.385059553366,9325.385059553366
202106하순,양파,저장양파,12키로,상,8738.739935300195,8738.739935300195
202107상순,양파,저장양파,12키로,상,8054.075670031902,8054.075670031902
202107중순,양파,저장양파,12키로,상,8417.39373467405,8417.39373467405
202107하순,양파,저장양파,12키로,상,8761.588457098536,8761.588457098536
202108상순,양파,저장양파,12키로,상,11284.2,11284.2
202108중순,양파,저장양파,12키로,상,9972.55555555555,9972.55555555555
202108하순,양파,저장양파,12키로,상,10345.3333333333,10345.3333333333
202109상순,양파,저장양파,12키로,상,11971.1111111111,11971.1111111111
202109중순,양파,저장양파,12키로,상,10789.8571428571,10789.8571428571
202109하순,양파,저장양파,12키로,상,9570.16666666666,9570.16666666666
202110상순,양파,저장양파,12키로,상,10317.5,10317.5
202110중순,양파,저장양파,12키로,상,11192.7777777777,11192.7777777777
202110하순,양파,저장양파,12키로,상,11348.2222222222,11348.2222222222
202111상순,양파,저장양파,12키로,상,10661.4444444444,10661.4444444444
202111중순,양파,저장양파,12키로,상,11220.0,11220.0
202111하순,양파,저장양파,12키로,상,10779.375,10779.375
202112상순,양파,저장양파,12키로,상,9982.44444444444,9982.44444444444
202112중순,양파,저장양파,12키로,상,8254.125,8254.125
202112하순,양파,저장양파,12키로,상,8699.8,8699.8
201801상순,양파,저장양파,12키로,중,11451.523431715868,11451.523431715868
201801중순,양파,저장양파,12키로,중,10777.357179573297,10777.357179573297
201801하순,양파,저장양파,12키로,중,10496.075030962356,10496.075030962356
201802상순,양파,저장양파,12키로,중,10843.04244016123,10843.04244016123
201802중순,양파,저장양파,12키로,중,10886.56881765932,10886.56881765932
201802하순,양파,저장양파,12키로,중,8105.984307241096,8105.984307241096
201803상순,양파,저장양파,12키로,중,6594.302718720106,6594.302718720106
201803중순,양파,저장양파,12키로,중,6065.188725244427,6065.188725244427
201803하순,양파,저장양파,12키로,중,5127.995158007317,5127.995158007317
201804상순,양파,저장양파,12키로,중,3130.083555859361,3130.083555859361
201804중순,양파,저장양파,12키로,중,6876.828478116654,6876.828478116654
201804하순,양파,저장양파,12키로,중,9296.767879542462,9296.767879542462
201805상순,양파,저장양파,12키로,중,9352.857552363834,9352.857552363834
201805중순,양파,저장양파,12키로,중,6139.211830872633,6139.211830872633
201805하순,양파,저장양파,12키로,중,5607.034032643184,5607.034032643184
201806상순,양파,저장양파,12키로,중,5038.022744053033,5038.022744053033
201806중순,양파,저장양파,12키로,중,5513.604945982391,5513.604945982391
201806하순,양파,저장양파,12키로,중,4803.5031873710695,4803.5031873710695
201807상순,양파,저장양파,12키로,중,4253.021699487248,4253.021699487248
201807중순,양파,저장양파,12키로,중,4602.716573250121,4602.716573250121
201807하순,양파,저장양파,12키로,중,3516.366024213949,3516.366024213949
201808상순,양파,저장양파,12키로,중,5767.824428064452,5767.824428064452
201808중순,양파,저장양파,12키로,중,5668.236641626505,5668.236641626505
201808하순,양파,저장양파,12키로,중,5321.52360736106,5321.52360736106
201809상순,양파,저장양파,12키로,중,6689.424811882287,6689.424811882287
201809중순,양파,저장양파,12키로,중,5332.942215483926,5332.942215483926
201809하순,양파,저장양파,12키로,중,4482.2898269879415,4482.2898269879415
201810상순,양파,저장양파,12키로,중,4337.262198274896,4337.262198274896
201810중순,양파,저장양파,12키로,중,5177.377811750574,5177.377811750574
201810하순,양파,저장양파,12키로,중,4832.5584575451085,4832.5584575451085
201811상순,양파,저장양파,12키로,중,5655.602686599465,5655.602686599465
201811중순,양파,저장양파,12키로,중,5122.856784352025,5122.856784352025
201811하순,양파,저장양파,12키로,중,4808.364574987739,4808.364574987739
201812상순,양파,저장양파,12키로,중,4626.571289229586,4626.571289229586
201812중순,양파,저장양파,12키로,중,3944.0550789547015,3944.0550789547015
201812하순,양파,저장양파,12키로,중,3973.449515706644,3973.449515706644
201901상순,양파,저장양파,12키로,중,5375.015021933814,5375.015021933814
201901중순,양파,저장양파,12키로,중,3820.584312655804,3820.584312655804
201901하순,양파,저장양파,12키로,중,4213.059397445354,4213.059397445354
201902상순,양파,저장양파,12키로,중,3772.278512797398,3772.278512797398
201902중순,양파,저장양파,12키로,중,4372.196355799325,4372.196355799325
201902하순,양파,저장양파,12키로,중,3979.586815687812,3979.586815687812
201903상순,양파,저장양파,12키로,중,5037.259619252743,5037.259619252743
201903중순,양파,저장양파,12키로,중,5705.007951447914,5705.007951447914
201903하순,양파,저장양파,12키로,중,6545.236620449561,6545.236620449561
201904상순,양파,저장양파,12키로,중,8434.1683483397,8434.1683483397
201904중순,양파,저장양파,12키로,중,11344.556753359748,11344.556753359748
201904하순,양파,저장양파,12키로,중,8292.368454893076,8292.368454893076
201905상순,양파,저장양파,12키로,중,8369.387531959457,8369.387531959457
201905중순,양파,저장양파,12키로,중,5571.701354389721,5571.701354389721
201905하순,양파,저장양파,12키로,중,5647.02177217842,5647.02177217842
201906상순,양파,저장양파,12키로,중,5272.937995075879,5272.937995075879
201906중순,양파,저장양파,12키로,중,4530.247981103991,4530.247981103991
201906하순,양파,저장양파,12키로,중,4787.717809557656,4787.717809557656
201907상순,양파,저장양파,12키로,중,4012.792838743851,4012.792838743851
201907중순,양파,저장양파,12키로,중,3984.528957251608,3984.528957251608
201907하순,양파,저장양파,12키로,중,3608.958499982564,3608.958499982564
201908상순,양파,저장양파,12키로,중,5062.569925129053,5062.569925129053
201908중순,양파,저장양파,12키로,중,5479.108878621106,5479.108878621106
201908하순,양파,저장양파,12키로,중,4771.870251204951,4771.870251204951
201909상순,양파,저장양파,12키로,중,5629.190089344959,5629.190089344959
201909중순,양파,저장양파,12키로,중,6295.561566741729,6295.561566741729
201909하순,양파,저장양파,12키로,중,4730.610637002563,4730.610637002563
201910상순,양파,저장양파,12키로,중,4319.625536223735,4319.625536223735
201910중순,양파,저장양파,12키로,중,5782.450986736692,5782.450986736692
201910하순,양파,저장양파,12키로,중,6068.368411912305,6068.368411912305
201911상순,양파,저장양파,12키로,중,5573.227603990303,5573.227603990303
201911중순,양파,저장양파,12키로,중,6740.031291694162,6740.031291694162
201911하순,양파,저장양파,12키로,중,7455.785826603927,7455.785826603927
201912상순,양파,저장양파,12키로,중,8222.28816073304,8222.28816073304
201912중순,양파,저장양파,12키로,중,8150.398978157496,8150.398978157496
201912하순,양파,저장양파,12키로,중,8831.671577646714,8831.671577646714
202001상순,양파,저장양파,12키로,중,11057.169606346582,11057.169606346582
202001중순,양파,저장양파,12키로,중,10554.906300288532,10554.906300288532
202001하순,양파,저장양파,12키로,중,10905.816520955575,10905.816520955575
202002상순,양파,저장양파,12키로,중,10967.3752548457,10967.3752548457
202002중순,양파,저장양파,12키로,중,11162.650412075598,11162.650412075598
202002하순,양파,저장양파,12키로,중,17905.07000175592,17905.07000175592
202003상순,양파,저장양파,12키로,중,13113.663755663529,13113.663755663529
202003중순,양파,저장양파,12키로,중,12607.952256063412,12607.952256063412
202003하순,양파,저장양파,12키로,중,12942.822723983594,12942.822723983594
202004상순,양파,저장양파,12키로,중,11351.566195969835,11351.566195969835
202004중순,양파,저장양파,12키로,중,11364.454525930338,11364.454525930338
202004하순,양파,저장양파,12키로,중,10778.374679307017,10778.374679307017
202005상순,양파,저장양파,12키로,중,10177.28671161131,10177.28671161131
202005중순,양파,저장양파,12키로,중,11316.632038445448,11316.632038445448
202005하순,양파,저장양파,12키로,중,8898.713504546336,8898.713504546336
202006상순,양파,저장양파,12키로,중,7230.918385451577,7230.918385451577
202006중순,양파,저장양파,12키로,중,8425.350017314115,8425.350017314115
202006하순,양파,저장양파,12키로,중,8029.75,8029.75
202007상순,양파,저장양파,12키로,중,6930.77777777777,6930.77777777777
202007중순,양파,저장양파,12키로,중,8849.0,8849.0
202007하순,양파,저장양파,12키로,중,9941.2,9941.2
202008상순,양파,저장양파,12키로,중,10553.1428571428,10553.1428571428
202008중순,양파,저장양파,12키로,중,11923.1111111111,11923.1111111111
202008하순,양파,저장양파,12키로,중,11790.6666666666,11790.6666666666
202009상순,양파,저장양파,12키로,중,13778.8888888888,13778.8888888888
202009중순,양파,저장양파,12키로,중,12706.125,12706.125
202009하순,양파,저장양파,12키로,중,12685.1111111111,12685.1111111111
202010상순,양파,저장양파,12키로,중,14850.3333333333,14850.3333333333
202010중순,양파,저장양파,12키로,중,13649.75,13649.75
202010하순,양파,저장양파,12키로,중,14501.3,14501.3
202011상순,양파,저장양파,12키로,중,15507.375,15507.375
202011중순,양파,저장양파,12키로,중,15886.8888888888,15886.8888888888
202011하순,양파,저장양파,12키로,중,16227.625,16227.625
202012상순,양파,저장양파,12키로,중,16259.7777777777,16259.7777777777
202012중순,양파,저장양파,12키로,중,15788.375,15788.375
202012하순,양파,저장양파,12키로,중,17973.6,17973.6
202101상순,양파,저장양파,12키로,중,18174.1666666666,18174.1666666666
202101중순,양파,저장양파,12키로,중,20237.1111111111,20237.1111111111
202101하순,양파,저장양파,12키로,중,21104.0,21104.0
202102상순,양파,저장양파,12키로,중,21324.6666666666,21324.6666666666
202102중순,양파,저장양파,12키로,중,24326.1428571428,24326.1428571428
202102하순,양파,저장양파,12키로,중,23655.6666666666,23655.6666666666
202103상순,양파,저장양파,12키로,중,19328.7777777777,19328.7777777777
202103중순,양파,저장양파,12키로,중,23902.8888888888,23902.8888888888
202103하순,양파,저장양파,12키로,중,13960.3333333333,13960.3333333333
202104상순,양파,저장양파,12키로,중,18809.0,18809.0
202104중순,양파,저장양파,12키로,중,18809.0,18809.0
202104하순,양파,저장양파,12키로,중,7381.621401568259,7381.621401568259
202105상순,양파,저장양파,12키로,중,7176.425621934522,7176.425621934522
202105중순,양파,저장양파,12키로,중,6170.2314408103775,6170.2314408103775
202105하순,양파,저장양파,12키로,중,6922.050688504261,6922.050688504261
202106상순,양파,저장양파,12키로,중,6856.5915389682,6856.5915389682
202106중순,양파,저장양파,12키로,중,8459.492786156758,8459.492786156758
202106하순,양파,저장양파,12키로,중,7588.060791987663,7588.060791987663
202107상순,양파,저장양파,12키로,중,6873.775978915491,6873.775978915491
202107중순,양파,저장양파,12키로,중,6607.897645717889,6607.897645717889
202107하순,양파,저장양파,12키로,중,7652.004997475738,7652.004997475738
202108상순,양파,저장양파,12키로,중,10225.6,10225.6
202108중순,양파,저장양파,12키로,중,8768.66666666666,8768.66666666666
202108하순,양파,저장양파,12키로,중,9532.88888888888,9532.88888888888
202109상순,양파,저장양파,12키로,중,11057.1111111111,11057.1111111111
202109중순,양파,저장양파,12키로,중,9824.28571428571,9824.28571428571
202109하순,양파,저장양파,12키로,중,7598.33333333333,7598.33333333333
202110상순,양파,저장양파,12키로,중,9266.75,9266.75
202110중순,양파,저장양파,12키로,중,10459.1111111111,10459.1111111111
202110하순,양파,저장양파,12키로,중,10669.2222222222,10669.2222222222
202111상순,양파,저장양파,12키로,중,9698.88888888888,9698.88888888888
202111중순,양파,저장양파,12키로,중,10475.7777777777,10475.7777777777
202111하순,양파,저장양파,12키로,중,10131.625,10131.625
202112상순,양파,저장양파,12키로,중,8505.11111111111,8505.11111111111
202112중순,양파,저장양파,12키로,중,6759.875,6759.875
202112하순,양파,저장양파,12키로,중,7762.7,7762.7
201801상순,양파,저장양파,12키로,특,16433.202128014098,16433.202128014098
201801중순,양파,저장양파,12키로,특,14984.718578509812,14984.718578509812
201801하순,양파,저장양파,12키로,특,14553.63785798996,14553.63785798996
201802상순,양파,저장양파,12키로,특,14062.863819758546,14062.863819758546
201802중순,양파,저장양파,12키로,특,15908.09958686166,15908.09958686166
201802하순,양파,저장양파,12키로,특,13483.906471271272,13483.906471271272
201803상순,양파,저장양파,12키로,특,12876.45913023981,12876.45913023981
201803중순,양파,저장양파,12키로,특,10414.74571196846,10414.74571196846
201803하순,양파,저장양파,12키로,특,11556.04972579001,11556.04972579001
201804상순,양파,저장양파,12키로,특,11661.691635643598,11661.691635643598
201804중순,양파,저장양파,12키로,특,12261.66318002028,12261.66318002028
201804하순,양파,저장양파,12키로,특,12720.52729604706,12720.52729604706
201805상순,양파,저장양파,12키로,특,11247.555112078377,11247.555112078377
201805중순,양파,저장양파,12키로,특,7680.469552526584,7680.469552526584
201805하순,양파,저장양파,12키로,특,7700.844984694348,7700.844984694348
201806상순,양파,저장양파,12키로,특,10081.387361708104,10081.387361708104
201806중순,양파,저장양파,12키로,특,12255.558181617957,12255.558181617957
201806하순,양파,저장양파,12키로,특,9785.29493919528,9785.29493919528
201807상순,양파,저장양파,12키로,특,11828.688779440565,11828.688779440565
201807중순,양파,저장양파,12키로,특,11720.80554378462,11720.80554378462
201807하순,양파,저장양파,12키로,특,14193.66906330463,14193.66906330463
201808상순,양파,저장양파,12키로,특,13800.730450858662,13800.730450858662
201808중순,양파,저장양파,12키로,특,13395.12961950411,13395.12961950411
201808하순,양파,저장양파,12키로,특,13537.426957265,13537.426957265
201809상순,양파,저장양파,12키로,특,11991.107174435789,11991.107174435789
201809중순,양파,저장양파,12키로,특,12492.409508523044,12492.409508523044
201809하순,양파,저장양파,12키로,특,12824.363143873292,12824.363143873292
201810상순,양파,저장양파,12키로,특,12510.498392678106,12510.498392678106
201810중순,양파,저장양파,12키로,특,10831.8499430903,10831.8499430903
201810하순,양파,저장양파,12키로,특,11413.746735252778,11413.746735252778
201811상순,양파,저장양파,12키로,특,11108.722926188382,11108.722926188382
201811중순,양파,저장양파,12키로,특,11494.694491846632,11494.694491846632
201811하순,양파,저장양파,12키로,특,11899.320219289631,11899.320219289631
201812상순,양파,저장양파,12키로,특,11961.47249469116,11961.47249469116
201812중순,양파,저장양파,12키로,특,11540.36892433802,11540.36892433802
201812하순,양파,저장양파,12키로,특,11214.54289849537,11214.54289849537
201901상순,양파,저장양파,12키로,특,11715.4919340641,11715.4919340641
201901중순,양파,저장양파,12키로,특,9290.28131873999,9290.28131873999
201901하순,양파,저장양파,12키로,특,11932.524627266796,11932.524627266796
201902상순,양파,저장양파,12키로,특,12128.393326008098,12128.393326008098
201902중순,양파,저장양파,12키로,특,11293.681766673695,11293.681766673695
201902하순,양파,저장양파,12키로,특,12554.7838572791,12554.7838572791
201903상순,양파,저장양파,12키로,특,13304.57214320294,13304.57214320294
201903중순,양파,저장양파,12키로,특,12538.083941014533,12538.083941014533
201903하순,양파,저장양파,12키로,특,12884.37301705756,12884.37301705756
201904상순,양파,저장양파,12키로,특,14512.93786864112,14512.93786864112
201904중순,양파,저장양파,12키로,특,13593.231164883256,13593.231164883256
201904하순,양파,저장양파,12키로,특,10575.001920029525,10575.001920029525
201905상순,양파,저장양파,12키로,특,11315.275372133754,11315.275372133754
201905중순,양파,저장양파,12키로,특,8850.085496438924,8850.085496438924
201905하순,양파,저장양파,12키로,특,8704.913721930274,8704.913721930274
201906상순,양파,저장양파,12키로,특,6478.166429668456,6478.166429668456
201906중순,양파,저장양파,12키로,특,5724.001279810711,5724.001279810711
201906하순,양파,저장양파,12키로,특,6692.858873483596,6692.858873483596
201907상순,양파,저장양파,12키로,특,5925.692338139414,5925.692338139414
201907중순,양파,저장양파,12키로,특,6876.941533642621,6876.941533642621
201907하순,양파,저장양파,12키로,특,6901.70069382984,6901.70069382984
201908상순,양파,저장양파,12키로,특,7348.7646393335235,7348.7646393335235
201908중순,양파,저장양파,12키로,특,6894.196633293647,6894.196633293647
201908하순,양파,저장양파,12키로,특,6393.05257694269,6393.05257694269
201909상순,양파,저장양파,12키로,특,6714.099180425023,6714.099180425023
201909중순,양파,저장양파,12키로,특,7228.172751249475,7228.172751249475
201909하순,양파,저장양파,12키로,특,6971.908175456592,6971.908175456592
201910상순,양파,저장양파,12키로,특,6284.869744142941,6284.869744142941
201910중순,양파,저장양파,12키로,특,6750.47479590555,6750.47479590555
201910하순,양파,저장양파,12키로,특,7142.237630881495,7142.237630881495
201911상순,양파,저장양파,12키로,특,7565.873645016251,7565.873645016251
201911중순,양파,저장양파,12키로,특,7978.780689736544,7978.780689736544
201911하순,양파,저장양파,12키로,특,8736.93104688469,8736.93104688469
201912상순,양파,저장양파,12키로,특,10268.480125246058,10268.480125246058
201912중순,양파,저장양파,12키로,특,10431.40727010814,10431.40727010814
201912하순,양파,저장양파,12키로,특,11461.569222737668,11461.569222737668
202001상순,양파,저장양파,12키로,특,13048.707299448284,13048.707299448284
202001중순,양파,저장양파,12키로,특,12920.211618789814,12920.211618789814
202001하순,양파,저장양파,12키로,특,14124.804116048816,14124.804116048816
202002상순,양파,저장양파,12키로,특,13033.15408923285,13033.15408923285
202002중순,양파,저장양파,12키로,특,14512.485646537189,14512.485646537189
202002하순,양파,저장양파,12키로,특,21135.122906453376,21135.122906453376
202003상순,양파,저장양파,12키로,특,17157.970822271247,17157.970822271247
202003중순,양파,저장양파,12키로,특,19363.58521034125,19363.58521034125
202003하순,양파,저장양파,12키로,특,20250.844978146004,20250.844978146004
202004상순,양파,저장양파,12키로,특,17830.778389253526,17830.778389253526
202004중순,양파,저장양파,12키로,특,13934.404478376264,13934.404478376264
202004하순,양파,저장양파,12키로,특,13364.85900242591,13364.85900242591
202005상순,양파,저장양파,12키로,특,13295.414645599449,13295.414645599449
202005중순,양파,저장양파,12키로,특,17164.203008140288,17164.203008140288
202005하순,양파,저장양파,12키로,특,16113.464949784322,16113.464949784322
202006상순,양파,저장양파,12키로,특,10392.063947070892,10392.063947070892
202006중순,양파,저장양파,12키로,특,10606.3041687821,10606.3041687821
202006하순,양파,저장양파,12키로,특,10782.0,10782.0
202007상순,양파,저장양파,12키로,특,8518.77777777777,8518.77777777777
202007중순,양파,저장양파,12키로,특,10377.125,10377.125
202007하순,양파,저장양파,12키로,특,11698.5,11698.5
202008상순,양파,저장양파,12키로,특,13133.5714285714,13133.5714285714
202008중순,양파,저장양파,12키로,특,14179.5555555555,14179.5555555555
202008하순,양파,저장양파,12키로,특,15213.0,15213.0
202009상순,양파,저장양파,12키로,특,17879.1111111111,17879.1111111111
202009중순,양파,저장양파,12키로,특,17218.125,17218.125
202009하순,양파,저장양파,12키로,특,15451.6666666666,15451.6666666666
202010상순,양파,저장양파,12키로,특,17216.1666666666,17216.1666666666
202010중순,양파,저장양파,12키로,특,15793.0,15793.0
202010하순,양파,저장양파,12키로,특,16599.3,16599.3
202011상순,양파,저장양파,12키로,특,17313.0,17313.0
202011중순,양파,저장양파,12키로,특,17545.4444444444,17545.4444444444
202011하순,양파,저장양파,12키로,특,18733.5,18733.5
202012상순,양파,저장양파,12키로,특,19403.6666666666,19403.6666666666
202012중순,양파,저장양파,12키로,특,18336.25,18336.25
202012하순,양파,저장양파,12키로,특,22074.7,22074.7
202101상순,양파,저장양파,12키로,특,24414.5,24414.5
202101중순,양파,저장양파,12키로,특,25170.7777777777,25170.7777777777
202101하순,양파,저장양파,12키로,특,24400.3333333333,24400.3333333333
202102상순,양파,저장양파,12키로,특,25580.3333333333,25580.3333333333
202102중순,양파,저장양파,12키로,특,28166.5714285714,28166.5714285714
202102하순,양파,저장양파,12키로,특,28288.0,28288.0
202103상순,양파,저장양파,12키로,특,23851.0,23851.0
202103중순,양파,저장양파,12키로,특,29278.7777777777,29278.7777777777
202103하순,양파,저장양파,12키로,특,21466.5555555555,21466.5555555555
202104상순,양파,저장양파,12키로,특,22448.0,22448.0
202104중순,양파,저장양파,12키로,특,22448.0,22448.0
202104하순,양파,저장양파,12키로,특,9383.495599901433,9383.495599901433
202105상순,양파,저장양파,12키로,특,8861.40518097657,8861.40518097657
202105중순,양파,저장양파,12키로,특,7570.311074410534,7570.311074410534
202105하순,양파,저장양파,12키로,특,8702.449111464142,8702.449111464142
202106상순,양파,저장양파,12키로,특,8366.108921706358,8366.108921706358
202106중순,양파,저장양파,12키로,특,9917.061154712152,9917.061154712152
202106하순,양파,저장양파,12키로,특,9590.613323476646,9590.613323476646
202107상순,양파,저장양파,12키로,특,8777.970202811444,8777.970202811444
202107중순,양파,저장양파,12키로,특,9556.357499108044,9556.357499108044
202107하순,양파,저장양파,12키로,특,9757.415446491324,9757.415446491324
202108상순,양파,저장양파,12키로,특,11771.6,11771.6
202108중순,양파,저장양파,12키로,특,11279.5555555555,11279.5555555555
202108하순,양파,저장양파,12키로,특,11110.0,11110.0
202109상순,양파,저장양파,12키로,특,12798.5555555555,12798.5555555555
202109중순,양파,저장양파,12키로,특,11867.7142857142,11867.7142857142
202109하순,양파,저장양파,12키로,특,12121.0,12121.0
202110상순,양파,저장양파,12키로,특,11115.5,11115.5
202110중순,양파,저장양파,12키로,특,11779.8888888888,11779.8888888888
202110하순,양파,저장양파,12키로,특,12059.4444444444,12059.4444444444
202111상순,양파,저장양파,12키로,특,11343.3333333333,11343.3333333333
202111중순,양파,저장양파,12키로,특,11923.8888888888,11923.8888888888
202111하순,양파,저장양파,12키로,특,11491.25,11491.25
202112상순,양파,저장양파,12키로,특,11502.1111111111,11502.1111111111
202112중순,양파,저장양파,12키로,특,10003.5,10003.5
202112하순,양파,저장양파,12키로,특,9881.5,9881.5
201801상순,양파,저장양파,12키로,하,9930.070615593297,9930.070615593297
201801중순,양파,저장양파,12키로,하,8623.988576441654,8623.988576441654
201801하순,양파,저장양파,12키로,하,7363.984739517098,7363.984739517098
201802상순,양파,저장양파,12키로,하,7353.9227977058545,7353.9227977058545
201802중순,양파,저장양파,12키로,하,7459.290547908972,7459.290547908972
201802하순,양파,저장양파,12키로,하,6348.6169100000425,6348.6169100000425
201803상순,양파,저장양파,12키로,하,5040.919791905987,5040.919791905987
201803중순,양파,저장양파,12키로,하,3579.309688297202,3579.309688297202
201803하순,양파,저장양파,12키로,하,3226.186405709313,3226.186405709313
201804상순,양파,저장양파,12키로,하,1570.5108389984312,1570.5108389984312
201804중순,양파,저장양파,12키로,하,3496.920473747282,3496.920473747282
201804하순,양파,저장양파,12키로,하,5907.60345398438,5907.60345398438
201805상순,양파,저장양파,12키로,하,6411.944155332104,6411.944155332104
201805중순,양파,저장양파,12키로,하,4501.673196915328,4501.673196915328
201805하순,양파,저장양파,12키로,하,3833.938996660893,3833.938996660893
201806상순,양파,저장양파,12키로,하,3072.9763833042675,3072.9763833042675
201806중순,양파,저장양파,12키로,하,3303.8216353922294,3303.8216353922294
201806하순,양파,저장양파,12키로,하,3079.4064163437497,3079.4064163437497
201807상순,양파,저장양파,12키로,하,2812.7508264051103,2812.7508264051103
201807중순,양파,저장양파,12키로,하,2824.5792608096176,2824.5792608096176
201807하순,양파,저장양파,12키로,하,1829.5775767564048,1829.5775767564048
201808상순,양파,저장양파,12키로,하,3179.0507305446863,3179.0507305446863
201808중순,양파,저장양파,12키로,하,3819.6940003887994,3819.6940003887994
201808하순,양파,저장양파,12키로,하,3694.1345332476217,3694.1345332476217
201809상순,양파,저장양파,12키로,하,4770.293126617684,4770.293126617684
201809중순,양파,저장양파,12키로,하,3130.0552919778665,3130.0552919778665
201809하순,양파,저장양파,12키로,하,2131.865442092331,2131.865442092331
201810상순,양파,저장양파,12키로,하,2707.001513801848,2707.001513801848
201810중순,양파,저장양파,12키로,하,3642.196824617455,3642.196824617455
201810하순,양파,저장양파,12키로,하,2876.3586917034127,2876.3586917034127
201811상순,양파,저장양파,12키로,하,3406.136886394173,3406.136886394173
201811중순,양파,저장양파,12키로,하,2879.7786213639843,2879.7786213639843
201811하순,양파,저장양파,12키로,하,2513.450453342914,2513.450453342914
201812상순,양파,저장양파,12키로,하,2793.672706397841,2793.672706397841
201812중순,양파,저장양파,12키로,하,2477.9510181886453,2477.9510181886453
201812하순,양파,저장양파,12키로,하,2069.594458388603,2069.594458388603
