시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원)
201901중순,양파,양파(햇),12키로,특,0.0,9016.594067940749
201901하순,양파,양파(햇),12키로,특,0.0,11580.998150480427
201902상순,양파,양파(햇),12키로,특,0.0,11771.096650899746
201902중순,양파,양파(햇),12키로,특,0.0,10960.975295461943
201902하순,양파,양파(햇),12키로,특,0.0,12184.925920755015
201903상순,양파,양파(햇),12키로,특,0.0,12912.62580185929
201903중순,양파,양파(햇),12키로,특,0.0,12168.71797604806
201903하순,양파,양파(햇),12키로,특,0.0,12504.805541291533
201904상순,양파,양파(햇),12키로,특,0.0,14085.393650117143
201904중순,양파,양파(햇),12키로,특,0.0,13192.781066618627
201904하순,양파,양파(햇),12키로,특,0.0,10263.46741387292
201905상순,양파,양파(햇),12키로,특,0.0,10981.932763617819
201905중순,양파,양파(햇),12키로,특,0.0,8589.366204336033
201905하순,양파,양파(햇),12키로,특,0.0,8448.471120973298
201906상순,양파,양파(햇),12키로,특,0.0,6287.322740491952
201906중순,양파,양파(햇),12키로,특,0.0,5555.374935774963
201906하순,양파,양파(햇),12키로,특,0.0,6495.690447445076
201907상순,양파,양파(햇),12키로,특,0.0,5751.12427184888
201907중순,양파,양파(햇),12키로,특,0.0,6674.350120349978
201907하순,양파,양파(햇),12키로,특,0.0,6698.379887502558
201908상순,양파,양파(햇),12키로,특,0.0,7132.273542680419
201908중순,양파,양파(햇),12키로,특,0.0,6691.0968930059735
201908하순,양파,양파(햇),12키로,특,0.0,6204.716301218829
201909상순,양파,양파(햇),12키로,특,0.0,6516.30502508795
201909중순,양파,양파(햇),12키로,특,0.0,7015.234234027075
201909하순,양파,양파(햇),12키로,특,0.0,6766.519090250262
201910상순,양파,양파(햇),12키로,특,0.0,6099.720483007424
201910중순,양파,양파(햇),12키로,특,0.0,6551.60903230868
201910하순,양파,양파(햇),12키로,특,0.0,6931.830721264256
201911상순,양파,양파(햇),12키로,특,0.0,7342.986620742613
201911중순,양파,양파(햇),12키로,특,0.0,7743.729621121515
201911하순,양파,양파(햇),12키로,특,0.0,8479.545230825384
201912상순,양파,양파(햇),12키로,특,0.0,9965.975604775154
201912중순,양파,양파(햇),12키로,특,0.0,10124.102993760316
201912하순,양파,양파(햇),12키로,특,0.0,11123.91686724993
202001상순,양파,양파(햇),12키로,특,0.0,12664.298614205763
202001중순,양파,양파(햇),12키로,특,0.0,12539.588354932548
202001하순,양파,양파(햇),12키로,특,0.0,13708.694132511362
202002상순,양파,양파(햇),12키로,특,0.0,12649.203594135377
202002중순,양파,양파(햇),12키로,특,0.0,14084.95475026042
202002하순,양파,양파(햇),12키로,특,0.0,20512.49227933736
202003상순,양파,양파(햇),12키로,특,0.0,16652.505196147675
202003중순,양파,양파(햇),12키로,특,0.0,18793.143237702054
202003하순,양파,양파(햇),12키로,특,0.0,19654.26475648463
202004상순,양파,양파(햇),12키로,특,0.0,17305.492173525974
202004중순,양파,양파(햇),12키로,특,0.0,13523.903577233621
202004하순,양파,양파(햇),12키로,특,0.0,12971.13663900134
202005상순,양파,양파(햇),12키로,특,0.0,12903.738079761764
202005중순,양파,양파(햇),12키로,특,0.0,16658.553784797383
202005하순,양파,양파(햇),12키로,특,0.0,15638.769967829296
202006상순,양파,양파(햇),12키로,특,0.0,10085.918706230168
202006중순,양파,양파(햇),12키로,특,0.0,10293.84751332657
202006하순,양파,양파(햇),12키로,특,0.0,10088.0
202007상순,양파,양파(햇),12키로,특,0.0,9072.44444444444
202007중순,양파,양파(햇),12키로,특,0.0,10987.0
202007하순,양파,양파(햇),12키로,특,0.0,11886.1
202008상순,양파,양파(햇),12키로,특,0.0,11785.1428571428
202008중순,양파,양파(햇),12키로,특,0.0,12959.1111111111
202008하순,양파,양파(햇),12키로,특,0.0,13728.3333333333
202009상순,양파,양파(햇),12키로,특,0.0,15900.1111111111
202009중순,양파,양파(햇),12키로,특,0.0,14793.375
202009하순,양파,양파(햇),12키로,특,0.0,13749.4444444444
202010상순,양파,양파(햇),12키로,특,0.0,16112.1666666666
202010중순,양파,양파(햇),12키로,특,0.0,14772.375
202010하순,양파,양파(햇),12키로,특,0.0,15107.5
202011상순,양파,양파(햇),12키로,특,0.0,16696.75
202011중순,양파,양파(햇),12키로,특,0.0,16477.5555555555
202011하순,양파,양파(햇),12키로,특,0.0,17329.75
202012상순,양파,양파(햇),12키로,특,0.0,16700.0
202012중순,양파,양파(햇),12키로,특,0.0,16700.0
202012하순,양파,양파(햇),12키로,특,0.0,19503.7
202101상순,양파,양파(햇),12키로,특,0.0,21792.6666666666
202101중순,양파,양파(햇),12키로,특,0.0,23465.6666666666
202101하순,양파,양파(햇),12키로,특,0.0,22418.5555555555
202102상순,양파,양파(햇),12키로,특,0.0,23021.0
202102중순,양파,양파(햇),12키로,특,0.0,26641.8571428571
202102하순,양파,양파(햇),12키로,특,0.0,26853.8333333333
202103상순,양파,양파(햇),12키로,특,0.0,23635.2222222222
202103중순,양파,양파(햇),12키로,특,0.0,27982.4444444444
202103하순,양파,양파(햇),12키로,특,0.0,22225.2222222222
202104상순,양파,양파(햇),12키로,특,0.0,17966.8888888888
202104중순,양파,양파(햇),12키로,특,0.0,12254.125
202104하순,양파,양파(햇),12키로,특,0.0,9224.77777777777
202105상순,양파,양파(햇),12키로,특,0.0,8709.0
202105중순,양파,양파(햇),12키로,특,0.0,7440.11111111111
202105하순,양파,양파(햇),12키로,특,0.0,8552.77777777777
202106상순,양파,양파(햇),12키로,특,0.0,8222.22222222222
202106중순,양파,양파(햇),12키로,특,0.0,9746.5
202106하순,양파,양파(햇),12키로,특,0.0,9427.22222222222
202107상순,양파,양파(햇),12키로,특,0.0,8627.0
202107중순,양파,양파(햇),12키로,특,0.0,9392.0
202107하순,양파,양파(햇),12키로,특,0.0,9567.6
202108상순,양파,양파(햇),12키로,특,0.0,11923.8571428571
202108중순,양파,양파(햇),12키로,특,0.0,10959.5555555555
202108하순,양파,양파(햇),12키로,특,0.0,10773.7777777777
202109상순,양파,양파(햇),12키로,특,0.0,12314.7777777777
202109중순,양파,양파(햇),12키로,특,0.0,11286.1428571428
202109하순,양파,양파(햇),12키로,특,0.0,11906.5
202110상순,양파,양파(햇),12키로,특,0.0,10865.25
202110중순,양파,양파(햇),12키로,특,0.0,11251.3333333333
202110하순,양파,양파(햇),12키로,특,0.0,11772.8888888888
202111상순,양파,양파(햇),12키로,특,0.0,10617.2222222222
202111중순,양파,양파(햇),12키로,특,0.0,11248.0
202111하순,양파,양파(햇),12키로,특,0.0,11169.625
202112상순,양파,양파(햇),12키로,특,0.0,11095.2222222222
202112중순,양파,양파(햇),12키로,특,0.0,9511.5
202112하순,양파,양파(햇),12키로,특,0.0,9120.4
201801상순,양파,양파,12키로,중,0.0,11254.5714285714
201801중순,양파,양파,12키로,중,0.0,10592.0
201801하순,양파,양파,12키로,중,0.0,10315.5555555555
201802상순,양파,양파,12키로,중,0.0,10656.5555555555
201802중순,양파,양파,12키로,중,0.0,10699.3333333333
201802하순,양파,양파,12키로,중,0.0,7966.57142857142
201803상순,양파,양파,12키로,중,0.0,6480.88888888888
201803중순,양파,양파,12키로,중,0.0,5960.875
201803하순,양파,양파,12키로,중,0.0,5039.8
201804상순,양파,양파,12키로,중,0.0,3076.25
201804중순,양파,양파,12키로,중,0.0,6758.55555555555
201804하순,양파,양파,12키로,중,0.0,9136.875
201805상순,양파,양파,12키로,중,0.0,9192.0
201805중순,양파,양파,12키로,중,0.0,6033.625
201805하순,양파,양파,12키로,중,0.0,5510.6
201806상순,양파,양파,12키로,중,0.0,4951.375
201806중순,양파,양파,12키로,중,0.0,5418.77777777777
201806하순,양파,양파,12키로,중,0.0,4720.88888888888
201807상순,양파,양파,12키로,중,0.0,4179.875
201807중순,양파,양파,12키로,중,0.0,4523.55555555555
201807하순,양파,양파,12키로,중,0.0,3455.88888888888
201808상순,양파,양파,12키로,중,0.0,5668.625
201808중순,양파,양파,12키로,중,0.0,5570.75
201808하순,양파,양파,12키로,중,0.0,5230.0
201809상순,양파,양파,12키로,중,0.0,6574.375
201809중순,양파,양파,12키로,중,0.0,5241.22222222222
201809하순,양파,양파,12키로,중,0.0,4405.2
201810상순,양파,양파,12키로,중,0.0,4262.66666666666
201810중순,양파,양파,12키로,중,0.0,5088.33333333333
201810하순,양파,양파,12키로,중,0.0,4749.44444444444
201811상순,양파,양파,12키로,중,0.0,5558.33333333333
201811중순,양파,양파,12키로,중,0.0,5034.75
201811하순,양파,양파,12키로,중,0.0,4725.66666666666
201812상순,양파,양파,12키로,중,0.0,4547.0
201812중순,양파,양파,12키로,중,0.0,3876.22222222222
201812하순,양파,양파,12키로,중,0.0,3905.11111111111
201901상순,양파,양파,12키로,중,0.0,5282.57142857142
201901중순,양파,양파,12키로,중,0.0,3754.875
201901하순,양파,양파,12키로,중,0.0,4140.6
201902상순,양파,양파,12키로,중,0.0,3707.4
201902중순,양파,양파,12키로,중,0.0,4297.0
201902하순,양파,양파,12키로,중,0.0,3911.14285714285
201903상순,양파,양파,12키로,중,0.0,4950.625
201903중순,양파,양파,12키로,중,0.0,5606.88888888888
201903하순,양파,양파,12키로,중,0.0,6432.66666666666
201904상순,양파,양파,12키로,중,0.0,8289.11111111111
201904중순,양파,양파,12키로,중,0.0,11149.4444444444
201904하순,양파,양파,12키로,중,0.0,8149.75
201905상순,양파,양파,12키로,중,0.0,8225.44444444444
201905중순,양파,양파,12키로,중,0.0,5475.875
201905하순,양파,양파,12키로,중,0.0,5549.9
201906상순,양파,양파,12키로,중,0.0,5182.25
201906중순,양파,양파,12키로,중,0.0,4452.33333333333
201906하순,양파,양파,12키로,중,0.0,4705.375
201907상순,양파,양파,12키로,중,0.0,3943.77777777777
201907중순,양파,양파,12키로,중,0.0,3916.0
201907하순,양파,양파,12키로,중,0.0,3546.88888888888
201908상순,양파,양파,12키로,중,0.0,4975.5
201908중순,양파,양파,12키로,중,0.0,5384.875
201908하순,양파,양파,12키로,중,0.0,4689.8
201909상순,양파,양파,12키로,중,0.0,5532.375
201909중순,양파,양파,12키로,중,0.0,6187.28571428571
201909하순,양파,양파,12키로,중,0.0,4649.25
201910상순,양파,양파,12키로,중,0.0,4245.33333333333
201910중순,양파,양파,12키로,중,0.0,5683.0
201910하순,양파,양파,12키로,중,0.0,5964.0
201911상순,양파,양파,12키로,중,0.0,5477.375
201911중순,양파,양파,12키로,중,0.0,6624.11111111111
201911하순,양파,양파,12키로,중,0.0,7327.55555555555
201912상순,양파,양파,12키로,중,0.0,8080.875
201912중순,양파,양파,12키로,중,0.0,8010.22222222222
201912하순,양파,양파,12키로,중,0.0,8679.77777777777
202001상순,양파,양파,12키로,중,0.0,10867.0
202001중순,양파,양파,12키로,중,0.0,10373.375
202001하순,양파,양파,12키로,중,0.0,10718.25
202002상순,양파,양파,12키로,중,0.0,10778.75
202002중순,양파,양파,12키로,중,0.0,10970.6666666666
202002하순,양파,양파,12키로,중,0.0,17597.125
202003상순,양파,양파,12키로,중,0.0,12888.125
202003중순,양파,양파,12키로,중,0.0,12391.1111111111
202003하순,양파,양파,12키로,중,0.0,12720.2222222222
202004상순,양파,양파,12키로,중,0.0,11156.3333333333
202004중순,양파,양파,12키로,중,0.0,11169.0
202004하순,양파,양파,12키로,중,0.0,10593.0
202005상순,양파,양파,12키로,중,0.0,10002.25
202005중순,양파,양파,12키로,중,0.0,11122.0
202005하순,양파,양파,12키로,중,0.0,8745.66666666666
202006상순,양파,양파,12키로,중,0.0,7106.55555555555
202006중순,양파,양파,12키로,중,0.0,8280.44444444444
202006하순,양파,양파,12키로,중,0.0,8321.375
202007상순,양파,양파,12키로,중,0.0,6620.44444444444
202007중순,양파,양파,12키로,중,0.0,8986.25
202007하순,양파,양파,12키로,중,0.0,9810.6
202008상순,양파,양파,12키로,중,0.0,10553.4285714285
202008중순,양파,양파,12키로,중,0.0,11880.1111111111
202008하순,양파,양파,12키로,중,0.0,11794.4444444444
202009상순,양파,양파,12키로,중,0.0,13776.1111111111
202009중순,양파,양파,12키로,중,0.0,12692.625
202009하순,양파,양파,12키로,중,0.0,12624.2222222222
202010상순,양파,양파,12키로,중,0.0,14944.1666666666
202010중순,양파,양파,12키로,중,0.0,13702.0
202010하순,양파,양파,12키로,중,0.0,14549.1
202011상순,양파,양파,12키로,중,0.0,15623.625
202011중순,양파,양파,12키로,중,0.0,15818.5555555555
202011하순,양파,양파,12키로,중,0.0,16175.25
202012상순,양파,양파,12키로,중,0.0,16217.6666666666
202012중순,양파,양파,12키로,중,0.0,15818.125
202012하순,양파,양파,12키로,중,0.0,17781.7
202101상순,양파,양파,12키로,중,0.0,18089.0
202101중순,양파,양파,12키로,중,0.0,19957.0
202101하순,양파,양파,12키로,중,0.0,20781.4444444444
202102상순,양파,양파,12키로,중,0.0,21219.8888888888
202102중순,양파,양파,12키로,중,0.0,24123.1428571428
202102하순,양파,양파,12키로,중,0.0,23503.0
202103상순,양파,양파,12키로,중,0.0,19237.1111111111
202103중순,양파,양파,12키로,중,0.0,23105.5555555555
202103하순,양파,양파,12키로,중,0.0,14810.3333333333
202104상순,양파,양파,12키로,중,0.0,12158.7777777777
202104중순,양파,양파,12키로,중,0.0,8455.875
202104하순,양파,양파,12키로,중,0.0,7254.66666666666
202105상순,양파,양파,12키로,중,0.0,7053.0
202105중순,양파,양파,12키로,중,0.0,6064.11111111111
202105하순,양파,양파,12키로,중,0.0,6803.0
202106상순,양파,양파,12키로,중,0.0,6738.66666666666
202106중순,양파,양파,12키로,중,0.0,8314.0
202106하순,양파,양파,12키로,중,0.0,7457.55555555555
202107상순,양파,양파,12키로,중,0.0,6755.55555555555
202107중순,양파,양파,12키로,중,0.0,6494.25
202107하순,양파,양파,12키로,중,0.0,7520.4
202108상순,양파,양파,12키로,중,0.0,9797.57142857143
202108중순,양파,양파,12키로,중,0.0,8891.66666666666
202108하순,양파,양파,12키로,중,0.0,9585.33333333333
202109상순,양파,양파,12키로,중,0.0,11135.6666666666
202109중순,양파,양파,12키로,중,0.0,9837.57142857143
202109하순,양파,양파,12키로,중,0.0,7720.16666666666
202110상순,양파,양파,12키로,중,0.0,9298.375
202110중순,양파,양파,12키로,중,0.0,10520.4444444444
202110하순,양파,양파,12키로,중,0.0,10687.6666666666
202111상순,양파,양파,12키로,중,0.0,9730.33333333333
202111중순,양파,양파,12키로,중,0.0,10449.8888888888
202111하순,양파,양파,12키로,중,0.0,10120.5
202112상순,양파,양파,12키로,중,0.0,8560.44444444444
202112중순,양파,양파,12키로,중,0.0,6835.5
202112하순,양파,양파,12키로,중,0.0,7724.5
201801상순,양파,양파(햇),15키로,중,0.0,16325.82641769094
201801중순,양파,양파(햇),15키로,중,0.0,14236.29389457973
201801하순,양파,양파(햇),15키로,중,0.0,14051.953221664377
201802상순,양파,양파(햇),15키로,중,0.0,14541.382702433164
201802중순,양파,양파(햇),15키로,중,0.0,14432.975737169036
201802하순,양파,양파(햇),15키로,중,0.0,12863.433895575858
201803상순,양파,양파(햇),15키로,중,0.0,12287.787456063346
201803중순,양파,양파(햇),15키로,중,0.0,8848.060972867774
201803하순,양파,양파(햇),15키로,중,0.0,7733.185563281852
201804상순,양파,양파(햇),15키로,중,0.0,6890.467904252004
201804중순,양파,양파(햇),15키로,중,0.0,9859.395966561795
201804하순,양파,양파(햇),15키로,중,0.0,13531.102035285041
201805상순,양파,양파(햇),15키로,중,0.0,11303.157443958858
201805중순,양파,양파(햇),15키로,중,0.0,8447.27815825864
201805하순,양파,양파(햇),15키로,중,0.0,7749.566468352482
201806상순,양파,양파(햇),15키로,중,0.0,9650.126019923564
201806중순,양파,양파(햇),15키로,중,0.0,10134.18675893902
201806하순,양파,양파(햇),15키로,중,0.0,9185.736794619273
201807상순,양파,양파(햇),15키로,중,0.0,9516.656602846564
201807중순,양파,양파(햇),15키로,중,0.0,9762.841851308096
201807하순,양파,양파(햇),15키로,중,0.0,10836.479220232635
201808상순,양파,양파(햇),15키로,중,0.0,12385.812079394203
201808중순,양파,양파(햇),15키로,중,0.0,11474.124817002956
201808하순,양파,양파(햇),15키로,중,0.0,11268.864085782576
201809상순,양파,양파(햇),15키로,중,0.0,11256.753203222737
201809중순,양파,양파(햇),15키로,중,0.0,10831.374060115782
201809하순,양파,양파(햇),15키로,중,0.0,10361.921292847761
201810상순,양파,양파(햇),15키로,중,0.0,11026.701925456558
201810중순,양파,양파(햇),15키로,중,0.0,9856.843386503371
201810하순,양파,양파(햇),15키로,중,0.0,10292.557704303377
201811상순,양파,양파(햇),15키로,중,0.0,10441.828146850828
201811중순,양파,양파(햇),15키로,중,0.0,10174.889312696832
201811하순,양파,양파(햇),15키로,중,0.0,9392.60676109388
201812상순,양파,양파(햇),15키로,중,0.0,8881.397113522178
201812중순,양파,양파(햇),15키로,중,0.0,9566.626132033893
201812하순,양파,양파(햇),15키로,중,0.0,8281.124618259546
201901상순,양파,양파(햇),15키로,중,0.0,9634.483539798404
201901중순,양파,양파(햇),15키로,중,0.0,7621.49076392069
201901하순,양파,양파(햇),15키로,중,0.0,7314.373764738276
201902상순,양파,양파(햇),15키로,중,0.0,7639.6945440982645
201902중순,양파,양파(햇),15키로,중,0.0,8561.46449772031
201902하순,양파,양파(햇),15키로,중,0.0,7710.012575620964
201903상순,양파,양파(햇),15키로,중,0.0,8017.778817992153
201903중순,양파,양파(햇),15키로,중,0.0,8711.95573942609
201903하순,양파,양파(햇),15키로,중,0.0,10430.06408223369
201904상순,양파,양파(햇),15키로,중,0.0,13676.94591655826
201904중순,양파,양파(햇),15키로,중,0.0,13032.91886964195
201904하순,양파,양파(햇),15키로,중,0.0,9661.737484645884
201905상순,양파,양파(햇),15키로,중,0.0,9000.730231253841
201905중순,양파,양파(햇),15키로,중,0.0,6073.6700309893995
201905하순,양파,양파(햇),15키로,중,0.0,6018.98377778105
201906상순,양파,양파(햇),15키로,중,0.0,6457.9720569604015
201906중순,양파,양파(햇),15키로,중,0.0,5229.792612759079
201906하순,양파,양파(햇),15키로,중,0.0,5949.939261744024
201907상순,양파,양파(햇),15키로,중,0.0,4864.884646145076
201907중순,양파,양파(햇),15키로,중,0.0,5390.938101665272
201907하순,양파,양파(햇),15키로,중,0.0,5254.20859592669
201908상순,양파,양파(햇),15키로,중,0.0,7075.002795215337
201908중순,양파,양파(햇),15키로,중,0.0,6558.230187842375
201908하순,양파,양파(햇),15키로,중,0.0,6639.560382682372
201909상순,양파,양파(햇),15키로,중,0.0,6680.962121412711
201909중순,양파,양파(햇),15키로,중,0.0,7095.157872229502
201909하순,양파,양파(햇),15키로,중,0.0,6992.848560943434
201910상순,양파,양파(햇),15키로,중,0.0,6317.968589842524
201910중순,양파,양파(햇),15키로,중,0.0,7140.301677470969
201910하순,양파,양파(햇),15키로,중,0.0,7232.768890087643
201911상순,양파,양파(햇),15키로,중,0.0,7457.057440917503
201911중순,양파,양파(햇),15키로,중,0.0,7855.398657209872
201911하순,양파,양파(햇),15키로,중,0.0,8803.515676304598
201912상순,양파,양파(햇),15키로,중,0.0,11587.617520579188
201912중순,양파,양파(햇),15키로,중,0.0,9802.35135134294
201912하순,양파,양파(햇),15키로,중,0.0,10838.69885506603
202001상순,양파,양파(햇),15키로,중,0.0,12739.578271871103
202001중순,양파,양파(햇),15키로,중,0.0,12104.639836870909
202001하순,양파,양파(햇),15키로,중,0.0,12253.716061370382
202002상순,양파,양파(햇),15키로,중,0.0,12379.819065343972
202002중순,양파,양파(햇),15키로,중,0.0,14120.761901500364
202002하순,양파,양파(햇),15키로,중,0.0,18695.45703861141
202003상순,양파,양파(햇),15키로,중,0.0,14282.601026292014
202003중순,양파,양파(햇),15키로,중,0.0,12945.021330238575
202003하순,양파,양파(햇),15키로,중,0.0,12821.942578725439
202004상순,양파,양파(햇),15키로,중,0.0,13712.57105563466
202004중순,양파,양파(햇),15키로,중,0.0,13027.189437228199
202004하순,양파,양파(햇),15키로,중,0.0,11822.219049753818
202005상순,양파,양파(햇),15키로,중,0.0,10197.862533222715
202005중순,양파,양파(햇),15키로,중,0.0,8842.359285889424
202005하순,양파,양파(햇),15키로,중,0.0,7116.482221164839
202006상순,양파,양파(햇),15키로,중,0.0,7949.844119371835
202006중순,양파,양파(햇),15키로,중,0.0,8959.33404161058
202006하순,양파,양파(햇),15키로,중,0.0,10324.0
202007상순,양파,양파(햇),15키로,중,0.0,8431.11111111111
202007중순,양파,양파(햇),15키로,중,0.0,10497.75
202007하순,양파,양파(햇),15키로,중,0.0,12239.4
202008상순,양파,양파(햇),15키로,중,0.0,12583.0
202008중순,양파,양파(햇),15키로,중,0.0,13307.0
202008하순,양파,양파(햇),15키로,중,0.0,12554.3333333333
202009상순,양파,양파(햇),15키로,중,0.0,13287.3333333333
202009중순,양파,양파(햇),15키로,중,0.0,14019.5
202009하순,양파,양파(햇),15키로,중,0.0,14461.6666666666
202010상순,양파,양파(햇),15키로,중,0.0,17469.1666666666
202010중순,양파,양파(햇),15키로,중,0.0,16103.75
202010하순,양파,양파(햇),15키로,중,0.0,16460.0
202011상순,양파,양파(햇),15키로,중,0.0,17935.375
202011중순,양파,양파(햇),15키로,중,0.0,17437.5555555555
202011하순,양파,양파(햇),15키로,중,0.0,17272.75
202012상순,양파,양파(햇),15키로,중,0.0,16789.1111111111
202012중순,양파,양파(햇),15키로,중,0.0,16388.25
202012하순,양파,양파(햇),15키로,중,0.0,17493.1
202101상순,양파,양파(햇),15키로,중,0.0,21420.0
202101중순,양파,양파(햇),15키로,중,0.0,23654.8888888888
202101하순,양파,양파(햇),15키로,중,0.0,22051.4444444444
202102상순,양파,양파(햇),15키로,중,0.0,23356.0
202102중순,양파,양파(햇),15키로,중,0.0,26770.4285714285
202102하순,양파,양파(햇),15키로,중,0.0,28028.8333333333
202103상순,양파,양파(햇),15키로,중,0.0,25000.6666666666
202103중순,양파,양파(햇),15키로,중,0.0,25501.7777777777
202103하순,양파,양파(햇),15키로,중,0.0,21135.0
202104상순,양파,양파(햇),15키로,중,0.0,18897.0
202104중순,양파,양파(햇),15키로,중,0.0,12664.625
202104하순,양파,양파(햇),15키로,중,0.0,9850.11111111111
202105상순,양파,양파(햇),15키로,중,0.0,8947.625
202105중순,양파,양파(햇),15키로,중,0.0,6993.33333333333
202105하순,양파,양파(햇),15키로,중,0.0,6893.77777777777
202106상순,양파,양파(햇),15키로,중,0.0,7714.88888888888
202106중순,양파,양파(햇),15키로,중,0.0,9692.625
202106하순,양파,양파(햇),15키로,중,0.0,9463.22222222222
202107상순,양파,양파(햇),15키로,중,0.0,9242.33333333333
202107중순,양파,양파(햇),15키로,중,0.0,8591.375
202107하순,양파,양파(햇),15키로,중,0.0,9407.2
202108상순,양파,양파(햇),15키로,중,0.0,12730.7142857142
202108중순,양파,양파(햇),15키로,중,0.0,12310.8888888888
202108하순,양파,양파(햇),15키로,중,0.0,12277.8888888888
202109상순,양파,양파(햇),15키로,중,0.0,13528.4444444444
202109중순,양파,양파(햇),15키로,중,0.0,12694.0
202109하순,양파,양파(햇),15키로,중,0.0,12104.0
202110상순,양파,양파(햇),15키로,중,0.0,13085.375
202110중순,양파,양파(햇),15키로,중,0.0,12585.7777777777
202110하순,양파,양파(햇),15키로,중,0.0,13482.4444444444
202111상순,양파,양파(햇),15키로,중,0.0,13089.4444444444
202111중순,양파,양파(햇),15키로,중,0.0,12717.2222222222
202111하순,양파,양파(햇),15키로,중,0.0,11346.75
202112상순,양파,양파(햇),15키로,중,0.0,11234.1111111111
202112중순,양파,양파(햇),15키로,중,0.0,9486.875
202112하순,양파,양파(햇),15키로,중,0.0,8971.3
201801상순,양파,자주양파,20키로,상,0.0,27432.2857142857
201801중순,양파,자주양파,20키로,상,0.0,25535.7777777777
201801하순,양파,자주양파,20키로,상,0.0,23422.3333333333
201802상순,양파,자주양파,20키로,상,0.0,27824.4444444444
201802중순,양파,자주양파,20키로,상,0.0,27891.0
201802하순,양파,자주양파,20키로,상,0.0,27711.4285714285
201803상순,양파,자주양파,20키로,상,0.0,21940.6666666666
201803중순,양파,자주양파,20키로,상,0.0,20131.625
201803하순,양파,자주양파,20키로,상,0.0,14468.3
201804상순,양파,자주양파,20키로,상,0.0,12984.5
201804중순,양파,자주양파,20키로,상,0.0,16507.6666666666
201804하순,양파,자주양파,20키로,상,0.0,23123.125
201805상순,양파,자주양파,20키로,상,0.0,23340.0
201805중순,양파,자주양파,20키로,상,0.0,22804.75
201805하순,양파,자주양파,20키로,상,0.0,20406.1
201806상순,양파,자주양파,20키로,상,0.0,17139.25
201806중순,양파,자주양파,20키로,상,0.0,16622.3333333333
201806하순,양파,자주양파,20키로,상,0.0,19776.1111111111
201807상순,양파,자주양파,20키로,상,0.0,20794.0
201807중순,양파,자주양파,20키로,상,0.0,17944.5555555555
201807하순,양파,자주양파,20키로,상,0.0,19376.8888888888
201808상순,양파,자주양파,20키로,상,0.0,19266.875
201808중순,양파,자주양파,20키로,상,0.0,22680.125
201808하순,양파,자주양파,20키로,상,0.0,19215.8
201809상순,양파,자주양파,20키로,상,0.0,17349.125
201809중순,양파,자주양파,20키로,상,0.0,15087.6666666666
201809하순,양파,자주양파,20키로,상,0.0,17628.8
201810상순,양파,자주양파,20키로,상,0.0,18378.0
201810중순,양파,자주양파,20키로,상,0.0,16166.1111111111
201810하순,양파,자주양파,20키로,상,0.0,15020.3333333333
201811상순,양파,자주양파,20키로,상,0.0,13988.1111111111
201811중순,양파,자주양파,20키로,상,0.0,10609.0
201811하순,양파,자주양파,20키로,상,0.0,9936.33333333333
201812상순,양파,자주양파,20키로,상,0.0,12583.0
201812중순,양파,자주양파,20키로,상,0.0,13617.2222222222
201812하순,양파,자주양파,20키로,상,0.0,8359.71428571428
201901상순,양파,자주양파,20키로,상,0.0,11005.7142857142
201901중순,양파,자주양파,20키로,상,0.0,10148.75
201901하순,양파,자주양파,20키로,상,0.0,7031.4
201902상순,양파,자주양파,20키로,상,0.0,5931.4
201902중순,양파,자주양파,20키로,상,0.0,10271.4
201902하순,양파,자주양파,20키로,상,0.0,7182.42857142857
201903상순,양파,자주양파,20키로,상,0.0,6568.625
201903중순,양파,자주양파,20키로,상,0.0,10373.4444444444
201903하순,양파,자주양파,20키로,상,0.0,7664.44444444444
201904상순,양파,자주양파,20키로,상,0.0,7189.22222222222
201904중순,양파,자주양파,20키로,상,0.0,15779.8888888888
201904하순,양파,자주양파,20키로,상,0.0,15895.125
201905상순,양파,자주양파,20키로,상,0.0,20648.1111111111
201905중순,양파,자주양파,20키로,상,0.0,12958.875
201905하순,양파,자주양파,20키로,상,0.0,8429.7
201906상순,양파,자주양파,20키로,상,0.0,8629.25
201906중순,양파,자주양파,20키로,상,0.0,7134.33333333333
201906하순,양파,자주양파,20키로,상,0.0,7795.75
201907상순,양파,자주양파,20키로,상,0.0,8350.22222222222
201907중순,양파,자주양파,20키로,상,0.0,8661.55555555555
201907하순,양파,자주양파,20키로,상,0.0,9014.55555555555
201908상순,양파,자주양파,20키로,상,0.0,8098.875
201908중순,양파,자주양파,20키로,상,0.0,8764.0
201908하순,양파,자주양파,20키로,상,0.0,11339.8
201909상순,양파,자주양파,20키로,상,0.0,8460.75
201909중순,양파,자주양파,20키로,상,0.0,7446.0
201909하순,양파,자주양파,20키로,상,0.0,7518.125
201910상순,양파,자주양파,20키로,상,0.0,8815.77777777777
201910중순,양파,자주양파,20키로,상,0.0,9625.5
201910하순,양파,자주양파,20키로,상,0.0,8525.8
201911상순,양파,자주양파,20키로,상,0.0,10596.375
201911중순,양파,자주양파,20키로,상,0.0,8107.66666666666
201911하순,양파,자주양파,20키로,상,0.0,8523.22222222222
201912상순,양파,자주양파,20키로,상,0.0,8263.5
201912중순,양파,자주양파,20키로,상,0.0,8225.33333333333
