,year,month,순,시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원),n_holiday,계절,평년 평균가격(원)_whole,거래단위_num,평년 평균가격(원)_local,fill_source,순_num,plot_date
876,2021,03,상순,202103상순,무,무,20키로상자,상,1168.5508454605956,7826.11111111111,2.0,봄,0.0,20.0,58.427542273029786,local,1,2021-03-01
1178,2021,03,상순,202103상순,배추,배추,10키로망대,상,8488.61574074074,9310.88888888888,2.0,봄,0.0,10.0,133.41594308238015,original,1,2021-03-01
1027,2021,03,상순,202103상순,상추,청,100 g,상품,679.666666666666,885.0,2.0,봄,4519.141195959506,0.1,203.06856140911376,original,1,2021-03-01
423,2021,03,상순,202103상순,감자,감자 수미,20키로상자,상,42276.912037037,41993.2222222222,2.0,봄,7354.7278516599235,20.0,193.28249246941286,original,1,2021-03-01
273,2021,03,중순,202103중순,사과,후지,10 개,상품,20447.6666666666,32917.0,1.0,봄,7063.9475867186175,3.0,719.3789332687716,original,2,2021-03-02
877,2021,03,중순,202103중순,무,무,20키로상자,상,3736.506189649021,8207.88888888888,1.0,봄,0.0,20.0,186.82530948245105,local,2,2021-03-02
1481,2021,03,중순,202103중순,대파,대파(일반),1키로단,상,1441.4074074074,4386.22222222222,1.0,봄,2131.5250303663647,1.0,255.9889499459809,original,2,2021-03-02
1028,2021,03,중순,202103중순,상추,청,100 g,상품,685.333333333333,887.0,1.0,봄,3664.2783505869334,0.1,428.996997896876,original,2,2021-03-02
1330,2021,03,중순,202103중순,양파,양파,1키로,상,1032.5324074074,1973.22222222222,1.0,봄,0.0,1.0,0.0,original,2,2021-03-02
122,2021,03,중순,202103중순,건고추,화건,30 kg,상품,454708.333333333,764029.0,1.0,봄,,30.0,,original,2,2021-03-02
424,2021,03,중순,202103중순,감자,감자 수미,20키로상자,상,45073.0509259259,44973.8888888888,1.0,봄,12712.428138730962,20.0,350.59213362772283,original,2,2021-03-02
575,2021,03,중순,202103중순,배,신고,10 개,상품,32255.3333333333,46270.0,1.0,봄,7879.3424239585775,5.0,653.8601353620998,original,2,2021-03-02
1179,2021,03,중순,202103중순,배추,배추,10키로망대,상,8058.33333333333,9345.33333333333,1.0,봄,0.0,10.0,367.0601508341034,original,2,2021-03-02
726,2021,03,중순,202103중순,깐마늘(국산),깐마늘(국산),20 kg,상품,10980.091467057346,145000.0,1.0,봄,,20.0,549.0045733528673,local,2,2021-03-02
123,2021,03,하순,202103하순,건고추,화건,30 kg,상품,453619.0,764000.0,2.0,봄,,30.0,,original,3,2021-03-03
425,2021,03,하순,202103하순,감자,감자 수미,20키로상자,상,49147.5111111111,50238.6666666666,2.0,봄,7929.775835836745,20.0,571.3777962744877,original,3,2021-03-03
1331,2021,03,하순,202103하순,양파,양파,1키로,상,1092.47777777777,1555.55555555555,2.0,봄,0.0,1.0,256.78665281274937,original,3,2021-03-03
274,2021,03,하순,202103하순,사과,후지,10 개,상품,20367.3333333333,33668.0,2.0,봄,7202.711872958846,3.0,723.689830787711,original,3,2021-03-03
878,2021,03,하순,202103하순,무,무,20키로상자,상,4116.923045794744,7181.88888888888,2.0,봄,0.0,20.0,205.8461522897372,local,3,2021-03-03
727,2021,03,하순,202103하순,깐마늘(국산),깐마늘(국산),20 kg,상품,29439.991607847543,145937.5,2.0,봄,,20.0,1471.999580392377,local,3,2021-03-03
1029,2021,03,하순,202103하순,상추,청,100 g,상품,682.0,896.0,2.0,봄,4182.653754105917,0.1,1180.4476700784378,original,3,2021-03-03
576,2021,03,하순,202103하순,배,신고,10 개,상품,31793.3333333333,48163.0,2.0,봄,8259.391649489118,5.0,829.4100102078669,original,3,2021-03-03
1482,2021,03,하순,202103하순,대파,대파(일반),1키로단,상,1310.37037037037,4440.88888888888,2.0,봄,1841.1581348990123,1.0,422.8346221533268,original,3,2021-03-03
1180,2021,03,하순,202103하순,배추,배추,10키로망대,상,7643.66666666666,9392.55555555555,2.0,봄,0.0,10.0,791.7330585766389,original,3,2021-03-03
577,2021,04,상순,202104상순,배,신고,10 개,상품,31449.0,47176.0,1.0,봄,8285.34476568934,5.0,874.9049331103698,original,1,2021-04-01
275,2021,04,상순,202104상순,사과,후지,10 개,상품,19819.0,34642.0,1.0,봄,7428.6819179341355,3.0,841.5521718771488,original,1,2021-04-01
879,2021,04,상순,202104상순,무,무,20키로상자,상,5353.1104442019305,7465.11111111111,1.0,봄,0.0,20.0,267.65552221009654,local,1,2021-04-01
1483,2021,04,상순,202104상순,대파,대파(일반),1키로단,상,1261.41203703703,4296.22222222222,1.0,봄,1739.5867783756191,1.0,345.9384843134379,original,1,2021-04-01
124,2021,04,상순,202104상순,건고추,화건,30 kg,상품,453000.0,767800.0,1.0,봄,,30.0,,original,1,2021-04-01
728,2021,04,상순,202104상순,깐마늘(국산),깐마늘(국산),20 kg,상품,30697.779610682195,146214.5,1.0,봄,,20.0,1534.8889805341098,local,1,2021-04-01
1332,2021,04,상순,202104상순,양파,양파,1키로,상,1150.69444444444,1348.88888888888,1.0,봄,0.0,1.0,424.2458726807135,original,1,2021-04-01
426,2021,04,상순,202104상순,감자,감자 수미,20키로상자,상,46562.0277777777,52161.5555555555,1.0,봄,8180.741500637028,20.0,603.1994277138177,original,1,2021-04-01
1181,2021,04,상순,202104상순,배추,배추,10키로망대,상,7111.54166666666,9566.33333333333,1.0,봄,0.0,10.0,695.5416688405386,original,1,2021-04-01
1030,2021,04,상순,202104상순,상추,청,100 g,상품,691.666666666666,869.0,1.0,봄,3807.456204029804,0.1,1157.738035870675,original,1,2021-04-01
125,2021,04,중순,202104중순,건고추,화건,30 kg,상품,450143.0,767800.0,2.0,봄,,30.0,,original,2,2021-04-02
880,2021,04,중순,202104중순,무,무,20키로상자,상,4914.181093399796,8290.625,2.0,봄,0.0,20.0,245.7090546699898,local,2,2021-04-02
427,2021,04,중순,202104중순,감자,감자 수미,20키로상자,상,44204.2129629629,49735.625,2.0,봄,9204.47206323632,20.0,770.6155297030122,original,2,2021-04-02
578,2021,04,중순,202104중순,배,신고,10 개,상품,31701.0,46831.0,2.0,봄,8565.078339016227,5.0,907.2322164351243,original,2,2021-04-02
1031,2021,04,중순,202104중순,상추,청,100 g,상품,668.333333333333,880.0,2.0,봄,3786.7252026789083,0.1,1363.583676856475,original,2,2021-04-02
1333,2021,04,중순,202104중순,양파,양파,1키로,상,998.449074074074,944.75,2.0,봄,0.0,1.0,263.48324359387743,original,2,2021-04-02
1182,2021,04,중순,202104중순,배추,배추,10키로망대,상,7079.75925925926,9217.75,2.0,봄,0.0,10.0,710.1920321701556,original,2,2021-04-02
729,2021,04,중순,202104중순,깐마늘(국산),깐마늘(국산),20 kg,상품,29887.369362363956,147314.5,2.0,봄,,20.0,1494.3684681181978,local,2,2021-04-02
276,2021,04,중순,202104중순,사과,후지,10 개,상품,19900.3333333333,34038.0,2.0,봄,7525.451784344743,3.0,989.8000736015855,original,2,2021-04-02
1484,2021,04,중순,202104중순,대파,대파(일반),1키로단,상,1087.71759259259,4370.0,2.0,봄,1461.2001465946144,1.0,530.0212994314826,original,2,2021-04-02
126,2021,04,하순,202104하순,건고추,화건,30 kg,상품,446962.0,767800.0,1.0,봄,,30.0,,original,3,2021-04-03
1183,2021,04,하순,202104하순,배추,배추,10키로망대,상,8231.66666666666,8996.77777777777,1.0,봄,0.0,10.0,671.3570574132094,original,3,2021-04-03
730,2021,04,하순,202104하순,깐마늘(국산),깐마늘(국산),20 kg,상품,33264.16130390315,155350.0,1.0,봄,,20.0,1663.2080651951574,local,3,2021-04-03
579,2021,04,하순,202104하순,배,신고,10 개,상품,31964.6666666666,46783.0,1.0,봄,8769.629275044575,5.0,948.5885113429922,original,3,2021-04-03
1334,2021,04,하순,202104하순,양파,양파,1키로,상,837.37037037037,715.333333333333,1.0,봄,0.0,1.0,386.90165136955153,original,3,2021-04-03
277,2021,04,하순,202104하순,사과,후지,10 개,상품,20096.0,34235.0,1.0,봄,7618.022596442518,3.0,940.7216718366196,original,3,2021-04-03
881,2021,04,하순,202104하순,무,무,20키로상자,상,3653.409971820242,8946.33333333333,1.0,봄,0.0,20.0,182.6704985910121,local,3,2021-04-03
428,2021,04,하순,202104하순,감자,감자 수미,20키로상자,상,43029.4814814814,39849.5555555555,1.0,봄,7499.071981292067,20.0,656.7088203417294,original,3,2021-04-03
1485,2021,04,하순,202104하순,대파,대파(일반),1키로단,상,1134.6574074074,3715.22222222222,1.0,봄,1347.19345370501,1.0,477.1169546983987,original,3,2021-04-03
1032,2021,04,하순,202104하순,상추,청,100 g,상품,664.0,888.0,1.0,봄,3750.5716883292107,0.1,1434.5191859107047,original,3,2021-04-03
127,2021,05,상순,202105상순,건고추,화건,30 kg,상품,446200.0,767800.0,3.0,봄,,30.0,,original,1,2021-05-01
278,2021,05,상순,202105상순,사과,후지,10 개,상품,20389.0,34263.0,3.0,봄,7617.465585117471,3.0,944.4580539132685,original,1,2021-05-01
1033,2021,05,상순,202105상순,상추,청,100 g,상품,671.333333333333,861.0,3.0,봄,4131.429564630627,0.1,1722.740733069435,original,1,2021-05-01
882,2021,05,상순,202105상순,무,무,20키로상자,상,4572.013554617313,9051.875,3.0,봄,0.0,20.0,228.60067773086567,local,1,2021-05-01
731,2021,05,상순,202105상순,깐마늘(국산),깐마늘(국산),20 kg,상품,29875.517094282517,153400.0,3.0,봄,0.0,20.0,1493.775854714126,local,1,2021-05-01
1184,2021,05,상순,202105상순,배추,배추,10키로망대,상,6861.21296296296,6507.125,3.0,봄,0.0,10.0,643.1079595238883,original,1,2021-05-01
580,2021,05,상순,202105상순,배,신고,10 개,상품,32271.0,46856.0,3.0,봄,8268.501191031399,5.0,819.1073680827934,original,1,2021-05-01
1486,2021,05,상순,202105상순,대파,대파(일반),1키로단,상,1367.73611111111,3749.0,3.0,봄,1478.1959612166106,1.0,422.15420195691996,original,1,2021-05-01
1335,2021,05,상순,202105상순,양파,양파,1키로,상,805.935185185185,660.75,3.0,봄,0.0,1.0,442.32729358556406,original,1,2021-05-01
429,2021,05,상순,202105상순,감자,감자 수미,20키로상자,상,44544.1388888889,35688.375,3.0,봄,8447.495637564902,20.0,566.9003991185099,original,1,2021-05-01
883,2021,05,중순,202105중순,무,무,20키로상자,상,5164.161333763621,8165.22222222222,2.0,봄,0.0,20.0,258.208066688181,local,2,2021-05-02
581,2021,05,중순,202105중순,배,신고,10 개,상품,32453.6666666666,46516.0,2.0,봄,8363.752594580199,5.0,815.0295726160147,original,2,2021-05-02
279,2021,05,중순,202105중순,사과,후지,10 개,상품,20511.6666666666,34386.0,2.0,봄,7205.599763036743,3.0,886.6907224315019,original,2,2021-05-02
1185,2021,05,중순,202105중순,배추,배추,10키로망대,상,5888.46759259259,4590.88888888888,2.0,봄,0.0,10.0,547.2093435568015,original,2,2021-05-02
1034,2021,05,중순,202105중순,상추,청,100 g,상품,682.0,865.0,2.0,봄,3233.510185828118,0.1,939.0497609354798,original,2,2021-05-02
128,2021,05,중순,202105중순,건고추,화건,30 kg,상품,444991.666666666,767800.0,2.0,봄,,30.0,,original,2,2021-05-02
1336,2021,05,중순,202105중순,양파,양파,1키로,상,669.388888888888,522.888888888888,2.0,봄,0.0,1.0,212.60298748366824,original,2,2021-05-02
430,2021,05,중순,202105중순,감자,감자 수미,20키로상자,상,45513.4675925925,30354.8888888888,2.0,봄,7704.504871402509,20.0,529.8406165651934,original,2,2021-05-02
732,2021,05,중순,202105중순,깐마늘(국산),깐마늘(국산),20 kg,상품,25978.217492223113,151143.0,2.0,봄,0.0,20.0,1298.9108746111556,local,2,2021-05-02
1487,2021,05,중순,202105중순,대파,대파(일반),1키로단,상,1414.79166666666,2249.44444444444,2.0,봄,1577.6525702074528,1.0,454.7837926069909,original,2,2021-05-02
1337,2021,05,하순,202105하순,양파,양파,1키로,상,622.725925925925,548.888888888888,2.0,봄,0.0,1.0,430.37621000837896,original,3,2021-05-03
431,2021,05,하순,202105하순,감자,감자 수미,20키로상자,상,31011.7666666666,26344.8888888888,2.0,봄,5666.841862967546,20.0,497.28103172172547,original,3,2021-05-03
1186,2021,05,하순,202105하순,배추,배추,10키로망대,상,5306.55925925925,5712.77777777777,2.0,봄,0.0,10.0,522.32695936105,original,3,2021-05-03
129,2021,05,하순,202105하순,건고추,화건,30 kg,상품,445681.333333333,767800.0,2.0,봄,,30.0,,original,3,2021-05-03
1488,2021,05,하순,202105하순,대파,대파(일반),1키로단,상,1535.73333333333,1445.55555555555,2.0,봄,1643.9585426171116,1.0,547.0836015383168,original,3,2021-05-03
1035,2021,05,하순,202105하순,상추,청,100 g,상품,687.666666666666,892.0,2.0,봄,3572.595114422083,0.1,1175.3961649708262,original,3,2021-05-03
884,2021,05,하순,202105하순,무,무,20키로상자,상,4048.6635367753793,8496.88888888888,2.0,봄,0.0,20.0,202.43317683876896,local,3,2021-05-03
582,2021,05,하순,202105하순,배,신고,10 개,상품,32689.3333333333,46978.0,2.0,봄,9233.816074617616,5.0,1169.691542833478,original,3,2021-05-03
280,2021,05,하순,202105하순,사과,후지,10 개,상품,20442.3333333333,32823.0,2.0,봄,8026.14679638253,3.0,941.9911303355422,original,3,2021-05-03
733,2021,05,하순,202105하순,깐마늘(국산),깐마늘(국산),20 kg,상품,22500.099923790724,149085.5,2.0,봄,0.0,20.0,1125.004996189536,local,3,2021-05-03
1489,2021,06,상순,202106상순,대파,대파(일반),1키로단,상,1372.22222222222,1183.11111111111,1.0,여름,1590.145241102758,1.0,558.6823730947497,original,1,2021-06-01
432,2021,06,상순,202106상순,감자,감자 수미,20키로상자,상,24757.9907407407,20955.6666666666,1.0,여름,4055.555502572363,20.0,381.05032964413067,original,1,2021-06-01
1036,2021,06,상순,202106상순,상추,청,100 g,상품,701.0,1010.0,1.0,여름,3301.4946451802302,0.1,1246.0298654722294,original,1,2021-06-01
1338,2021,06,상순,202106상순,양파,양파,1키로,상,656.231481481481,575.888888888888,1.0,여름,0.0,1.0,388.31274957121366,original,1,2021-06-01
130,2021,06,상순,202106상순,건고추,화건,30 kg,상품,450575.0,767800.0,1.0,여름,,30.0,,original,1,2021-06-01
281,2021,06,상순,202106상순,사과,후지,10 개,상품,20576.6666666666,33013.0,1.0,여름,8422.870170820332,3.0,1000.4166316284237,original,1,2021-06-01
885,2021,06,상순,202106상순,무,무,20키로상자,상,3552.2187140412634,9258.0,1.0,여름,0.0,20.0,177.61093570206316,local,1,2021-06-01
734,2021,06,상순,202106상순,깐마늘(국산),깐마늘(국산),20 kg,상품,23386.545682569544,148250.0,1.0,여름,0.0,20.0,1169.3272841284772,local,1,2021-06-01
1187,2021,06,상순,202106상순,배추,배추,10키로망대,상,4695.53703703703,6225.66666666666,1.0,여름,0.0,10.0,389.7331701143242,original,1,2021-06-01
583,2021,06,상순,202106상순,배,신고,10 개,상품,33452.0,47711.0,1.0,여름,10484.402095779782,5.0,1440.395784381282,original,1,2021-06-01
433,2021,06,중순,202106중순,감자,감자 수미,20키로상자,상,22015.4305555555,18250.875,2.0,여름,3782.9709394372994,20.0,407.3806037815314,original,2,2021-06-02
1037,2021,06,중순,202106중순,상추,청,100 g,상품,677.0,1026.0,2.0,여름,3838.3493168033283,0.1,1292.834915756972,original,2,2021-06-02
735,2021,06,중순,202106중순,깐마늘(국산),깐마늘(국산),20 kg,상품,23334.115535295365,146500.0,2.0,여름,0.0,20.0,1166.7057767647682,local,2,2021-06-02
584,2021,06,중순,202106중순,배,신고,10 개,상품,34194.0,48455.0,2.0,여름,10741.879736299885,5.0,1379.1727375265928,original,2,2021-06-02
131,2021,06,중순,202106중순,건고추,화건,30 kg,상품,456563.0,771133.0,2.0,여름,,30.0,,original,2,2021-06-02
886,2021,06,중순,202106중순,무,무,20키로상자,상,4678.285328213453,8435.75,2.0,여름,0.0,20.0,233.91426641067264,local,2,2021-06-02
1339,2021,06,중순,202106중순,양파,양파,1키로,상,708.310185185185,694.625,2.0,여름,0.0,1.0,244.60872984708658,original,2,2021-06-02
1490,2021,06,중순,202106중순,대파,대파(일반),1키로단,상,1322.13888888888,1052.75,2.0,여름,1502.125688417731,1.0,588.6695438381761,original,2,2021-06-02
1188,2021,06,중순,202106중순,배추,배추,10키로망대,상,4909.34259259259,5418.375,2.0,여름,0.0,10.0,579.2660115473955,original,2,2021-06-02
282,2021,06,중순,202106중순,사과,후지,10 개,상품,21233.0,34023.0,2.0,여름,7947.714972429048,3.0,867.6024981132038,original,2,2021-06-02
887,2021,06,하순,202106하순,무,무,20키로상자,상,4233.191271888748,9150.44444444444,1.0,여름,0.0,20.0,211.6595635944374,local,3,2021-06-03
434,2021,06,하순,202106하순,감자,감자 수미,20키로상자,상,21098.5833333333,19178.3333333333,1.0,여름,2841.3929438266523,20.0,282.9607749634586,original,3,2021-06-03
132,2021,06,하순,202106하순,건고추,화건,30 kg,상품,457352.333333333,772800.0,1.0,여름,,30.0,,original,3,2021-06-03
1038,2021,06,하순,202106하순,상추,청,100 g,상품,682.333333333333,1056.0,1.0,여름,4372.674357222295,0.1,1452.846863084843,original,3,2021-06-03
1491,2021,06,하순,202106하순,대파,대파(일반),1키로단,상,1310.77314814814,850.333333333333,1.0,여름,1328.8767281802272,1.0,462.5454785270619,original,3,2021-06-03
1340,2021,06,하순,202106하순,양파,양파,1키로,상,703.074074074074,687.666666666666,1.0,여름,0.0,1.0,229.92520384044875,original,3,2021-06-03
585,2021,06,하순,202106하순,배,신고,10 개,상품,35246.3333333333,49511.0,1.0,여름,10176.64492252474,5.0,1224.3864200791702,original,3,2021-06-03
283,2021,06,하순,202106하순,사과,후지,10 개,상품,21974.6666666666,33554.0,1.0,여름,7393.887858300812,3.0,709.6751125413887,original,3,2021-06-03
736,2021,06,하순,202106하순,깐마늘(국산),깐마늘(국산),20 kg,상품,17130.282210539204,145395.75,1.0,여름,0.0,20.0,856.5141105269603,local,3,2021-06-03
1189,2021,06,하순,202106하순,배추,배추,10키로망대,상,5390.17129629629,5138.0,1.0,여름,0.0,10.0,526.2023141898843,original,3,2021-06-03
1190,2021,07,상순,202107상순,배추,배추,10키로망대,상,5678.10648148148,4671.66666666666,1.0,여름,0.0,10.0,546.4354981008239,original,1,2021-07-01
737,2021,07,상순,202107상순,깐마늘(국산),깐마늘(국산),20 kg,상품,18668.87379349362,145617.75,1.0,여름,0.0,20.0,933.4436896746811,local,1,2021-07-01
1492,2021,07,상순,202107상순,대파,대파(일반),1키로단,상,1375.5324074074,1022.22222222222,1.0,여름,1359.5340284973677,1.0,483.0308380331698,original,1,2021-07-01
586,2021,07,상순,202107상순,배,신고,10 개,상품,35426.3333333333,50696.0,1.0,여름,9761.435580186151,5.0,953.8730858624566,original,1,2021-07-01
1039,2021,07,상순,202107상순,상추,청,100 g,상품,763.333333333333,1092.0,1.0,여름,6447.179138905803,0.1,1923.4098924569237,original,1,2021-07-01
888,2021,07,상순,202107상순,무,무,20키로상자,상,3124.6269063577824,12564.0,1.0,여름,0.0,20.0,156.23134531788912,local,1,2021-07-01
435,2021,07,상순,202107상순,감자,감자 수미,20키로상자,상,20241.2037037037,20931.2222222222,1.0,여름,2825.79727454717,20.0,423.5611419103329,original,1,2021-07-01
284,2021,07,상순,202107상순,사과,후지,10 개,상품,22679.0,33200.0,1.0,여름,7698.384267857636,3.0,753.0418196355687,original,1,2021-07-01
133,2021,07,상순,202107상순,건고추,화건,30 kg,상품,455983.333333333,772800.0,1.0,여름,,30.0,,original,1,2021-07-01
1341,2021,07,상순,202107상순,양파,양파,1키로,상,692.402777777777,676.666666666666,1.0,여름,0.0,1.0,448.82704249544764,original,1,2021-07-01
1040,2021,07,중순,202107중순,상추,청,100 g,상품,1191.33333333333,1214.0,2.0,여름,11048.845386402674,0.1,2795.1978145525077,original,2,2021-07-02
587,2021,07,중순,202107중순,배,신고,10 개,상품,35536.3333333333,52031.0,2.0,여름,8842.870701876389,5.0,983.1970329852438,original,2,2021-07-02
738,2021,07,중순,202107중순,깐마늘(국산),깐마늘(국산),20 kg,상품,17172.215880634307,162207.0,2.0,여름,0.0,20.0,858.6107940317153,local,2,2021-07-02
1191,2021,07,중순,202107중순,배추,배추,10키로망대,상,7700.96296296296,4782.25,2.0,여름,0.0,10.0,676.984407971344,original,2,2021-07-02
436,2021,07,중순,202107중순,감자,감자 수미,20키로상자,상,21403.7361111111,20168.75,2.0,여름,2947.7616427294183,20.0,349.5635042326402,original,2,2021-07-02
1493,2021,07,중순,202107중순,대파,대파(일반),1키로단,상,1351.18518518518,884.375,2.0,여름,1418.7729940581742,1.0,478.5616902587106,original,2,2021-07-02
889,2021,07,중순,202107중순,무,무,20키로상자,상,3953.4413134627953,9012.75,2.0,여름,,20.0,197.67206567313977,local,2,2021-07-02
285,2021,07,중순,202107중순,사과,후지,10 개,상품,22995.0,33300.0,2.0,여름,7445.80261576894,3.0,564.3310233669398,original,2,2021-07-02
1342,2021,07,중순,202107중순,양파,양파,1키로,상,726.291666666666,683.375,2.0,여름,,1.0,416.9880751810555,original,2,2021-07-02
134,2021,07,중순,202107중순,건고추,화건,30 kg,상품,453344.333333333,772800.0,2.0,여름,,30.0,,original,2,2021-07-02
588,2021,07,하순,202107하순,배,신고,10 개,상품,35734.6666666666,52473.0,1.0,여름,7949.596359511512,5.0,836.5236570561881,original,3,2021-07-03
1041,2021,07,하순,202107하순,상추,청,100 g,상품,1173.0,1573.0,1.0,여름,6352.960973084587,0.1,2520.4754457389895,original,3,2021-07-03
437,2021,07,하순,202107하순,감자,감자 수미,20키로상자,상,23434.8185185185,23343.8,1.0,여름,2933.3734911974107,20.0,372.3022865374038,original,3,2021-07-03
1192,2021,07,하순,202107하순,배추,배추,10키로망대,상,10351.8222222222,6819.3,1.0,여름,0.0,10.0,617.9977242383552,original,3,2021-07-03
739,2021,07,하순,202107하순,깐마늘(국산),깐마늘(국산),20 kg,상품,18514.468570020068,162450.0,1.0,여름,0.0,20.0,925.7234285010035,local,3,2021-07-03
1343,2021,07,하순,202107하순,양파,양파,1키로,상,827.748148148148,735.5,1.0,여름,,1.0,308.5899103079743,original,3,2021-07-03
890,2021,07,하순,202107하순,무,무,20키로상자,상,6156.601521666526,11067.1,1.0,여름,,20.0,307.83007608332633,local,3,2021-07-03
286,2021,07,하순,202107하순,사과,후지,10 개,상품,22970.6666666666,33472.0,1.0,여름,6172.938395240101,3.0,404.15376477000854,original,3,2021-07-03
135,2021,07,하순,202107하순,건고추,화건,30 kg,상품,450618.0,772800.0,1.0,여름,,30.0,,original,3,2021-07-03
1494,2021,07,하순,202107하순,대파,대파(일반),1키로단,상,1518.07407407407,844.3,1.0,여름,1437.124858529744,1.0,555.3566533140523,original,3,2021-07-03
438,2021,08,상순,202108상순,감자,감자 수미,20키로상자,상,25682.7738095238,28258.0,2.0,여름,3467.0326716368027,20.0,374.2748413698757,original,1,2021-08-01
1042,2021,08,상순,202108상순,상추,청,100 g,상품,1398.33333333333,1607.0,2.0,여름,9433.23286459296,0.1,3954.130345321565,original,1,2021-08-01
136,2021,08,상순,202108상순,건고추,화건,30 kg,상품,451575.333333333,759943.0,2.0,여름,,30.0,,original,1,2021-08-01
589,2021,08,상순,202108상순,배,신고,10 개,상품,35682.3333333333,53463.0,2.0,여름,5614.647961441281,5.0,375.91858714352924,original,1,2021-08-01
1193,2021,08,상순,202108상순,배추,배추,10키로망대,상,10942.7083333333,10284.2857142857,2.0,여름,0.0,10.0,809.3573939917289,original,1,2021-08-01
287,2021,08,상순,202108상순,사과,후지,10 개,상품,23419.3333333333,32511.0,2.0,여름,5053.73210379656,3.0,504.4487036090405,original,1,2021-08-01
1344,2021,08,상순,202108상순,양파,양파,1키로,상,919.952380952381,911.857142857142,2.0,여름,,1.0,241.48600189716524,original,1,2021-08-01
740,2021,08,상순,202108상순,깐마늘(국산),깐마늘(국산),20 kg,상품,19695.60216862523,162985.5,2.0,여름,0.0,20.0,984.7801084312616,local,1,2021-08-01
1495,2021,08,상순,202108상순,대파,대파(일반),1키로단,상,1801.70833333333,1382.28571428571,2.0,여름,1882.0654787363703,1.0,757.1452511531426,original,1,2021-08-01
891,2021,08,상순,202108상순,무,무,20키로상자,상,7904.941845712418,13885.2857142857,2.0,여름,,20.0,395.2470922856209,local,1,2021-08-01
1496,2021,08,중순,202108중순,대파,대파(일반),1키로단,상,1849.0,1165.11111111111,,여름,2058.868056842596,1.0,712.6352759430393,original,2,2021-08-02
1194,2021,08,중순,202108중순,배추,배추,10키로망대,상,15009.0694444444,8024.77777777777,,여름,0.0,10.0,934.9861613572964,original,2,2021-08-02
741,2021,08,중순,202108중순,깐마늘(국산),깐마늘(국산),20 kg,상품,17973.653026905722,161457.5,,여름,0.0,20.0,898.6826513452861,local,2,2021-08-02
1043,2021,08,중순,202108중순,상추,청,100 g,상품,1522.0,1714.0,,여름,9560.452907430488,0.1,3269.5597507776683,original,2,2021-08-02
892,2021,08,중순,202108중순,무,무,20키로상자,상,8529.912583107143,10580.6666666666,,여름,,20.0,426.49562915535716,local,2,2021-08-02
590,2021,08,중순,202108중순,배,신고,10 개,상품,35024.3333333333,52707.0,,여름,2285.5394052753677,5.0,519.5002823103333,original,2,2021-08-02
439,2021,08,중순,202108중순,감자,감자 수미,20키로상자,상,27594.074074074,29960.0,,여름,4071.2051587604433,20.0,388.8055036251355,original,2,2021-08-02
137,2021,08,중순,202108중순,건고추,화건,30 kg,상품,488244.333333333,732243.0,,여름,,30.0,,original,2,2021-08-02
288,2021,08,중순,202108중순,사과,후지,10 개,상품,23929.6666666666,31031.0,,여름,3641.5668025075593,3.0,457.82593940366894,original,2,2021-08-02
1345,2021,08,중순,202108중순,양파,양파,1키로,상,870.467592592592,873.888888888888,,여름,,1.0,0.0,original,2,2021-08-02
893,2021,08,하순,202108하순,무,무,20키로상자,상,11098.054345680792,10101.5555555555,2.0,여름,,20.0,554.9027172840396,local,3,2021-08-03
1346,2021,08,하순,202108하순,양파,양파,1키로,상,899.374074074074,874.0,2.0,여름,,1.0,,original,3,2021-08-03
440,2021,08,하순,202108하순,감자,감자 수미,20키로상자,상,28767.8962962963,28987.1111111111,2.0,여름,4345.783497005829,20.0,427.1352801374816,original,3,2021-08-03
591,2021,08,하순,202108하순,배,신고,10 개,상품,33978.6666666666,50514.0,2.0,여름,6105.786909755579,5.0,370.76434718686477,original,3,2021-08-03
1497,2021,08,하순,202108하순,대파,대파(일반),1키로단,상,2075.68518518518,1342.22222222222,2.0,여름,2406.115923624433,1.0,952.3999466391004,original,3,2021-08-03
138,2021,08,하순,202108하순,건고추,화건,30 kg,상품,602000.0,602000.0,2.0,여름,,30.0,,average,3,2021-08-03
289,2021,08,하순,202108하순,사과,후지,10 개,상품,23650.6666666666,30531.0,2.0,여름,2267.3011778055497,3.0,221.8482770591425,original,3,2021-08-03
1044,2021,08,하순,202108하순,상추,청,100 g,상품,1511.0,1849.0,2.0,여름,10038.775022736641,0.1,3387.2379605090628,original,3,2021-08-03
742,2021,08,하순,202108하순,깐마늘(국산),깐마늘(국산),20 kg,상품,18227.347671032643,161100.0,2.0,여름,0.0,20.0,911.3673835516321,local,3,2021-08-03
1195,2021,08,하순,202108하순,배추,배추,10키로망대,상,17091.5148148148,9006.77777777777,2.0,여름,0.0,10.0,1084.9430755443118,original,3,2021-08-03
1045,2021,09,상순,202109상순,상추,청,100 g,상품,1462.33333333333,2204.0,1.0,가을,12427.472308645429,0.1,3953.797755686472,original,1,2021-09-01
592,2021,09,상순,202109상순,배,신고,10 개,상품,33994.6666666666,32101.0,1.0,가을,8711.611164727177,5.0,676.9853646894834,original,1,2021-09-01
290,2021,09,상순,202109상순,사과,홍로,10 개,상품,24993.0,24907.0,1.0,가을,9249.324302016981,3.0,1302.2073261971912,original,1,2021-09-01
