시점,품목명,품종명,등급,거래단위,평년 평균가격(원),평균가격(원),거래금액(도매),거래금액(산지)
202111상순,양파,저장양파,하,20키로,1.0,14431.444444444405,17525.022983268707,1.0
202111중순,양파,저장양파,하,20키로,1.0,16821.999999999985,17421.21713986696,1.0
202111하순,양파,저장양파,하,20키로,1.0,1.0,16295.141348064564,1.0
202112상순,양파,저장양파,하,20키로,1.0,1.0,15479.366484929013,1.0
202112중순,양파,저장양파,하,20키로,1.0,11114.99999999999,13614.188741613325,1.0
202112하순,양파,저장양파,하,20키로,1.0,11114.99999999999,13036.443742217285,1.0
201801상순,양파,양파 수입,상,1키로,1.0,976.2857142857143,1.0,1.0
201801중순,양파,양파 수입,상,1키로,1.0,984.7777777777768,1.0,1.0
201801하순,양파,양파 수입,상,1키로,1.0,974.2222222222223,1.0,1.0
201802상순,양파,양파 수입,상,1키로,1.0,957.9999999999998,1.0,1.0
201802중순,양파,양파 수입,상,1키로,1.0,978.9999999999999,1.0,1.0
201802하순,양파,양파 수입,상,1키로,1.0,1017.9999999999999,1.0,1.0
201803상순,양파,양파 수입,상,1키로,1.0,974.0,1.0,1.0
201803중순,양파,양파 수입,상,1키로,1.0,878.25,1.0,1.0
201803하순,양파,양파 수입,상,1키로,1.0,773.4999999999998,1.0,1.0
201804상순,양파,양파 수입,상,1키로,1.0,877.3749999999997,1.0,1.0
201804중순,양파,양파 수입,상,1키로,1.0,1020.5555555555501,1.0,1.0
201804하순,양파,양파 수입,상,1키로,1.0,1002.375,1.0,1.0
201805상순,양파,양파 수입,상,1키로,1.0,868.4444444444438,1.0,1.0
201805중순,양파,양파 수입,상,1키로,1.0,785.375,1.0,1.0
201805하순,양파,양파 수입,상,1키로,1.0,786.0,1.0,1.0
201806상순,양파,양파 수입,상,1키로,1.0,786.0,1.0,1.0
201806중순,양파,양파 수입,상,1키로,1.0,771.6666666666658,1.0,1.0
201806하순,양파,양파 수입,상,1키로,1.0,667.7777777777769,1.0,1.0
201807상순,양파,양파 수입,상,1키로,1.0,636.1249999999999,1.0,1.0
201807중순,양파,양파 수입,상,1키로,1.0,647.0000000000002,1.0,1.0
201807하순,양파,양파 수입,상,1키로,1.0,762.6666666666658,1.0,1.0
201808상순,양파,양파 수입,상,1키로,1.0,889.25,1.0,1.0
201808중순,양파,양파 수입,상,1키로,1.0,834.5000000000003,1.0,1.0
201808하순,양파,양파 수입,상,1키로,1.0,850.3999999999999,1.0,1.0
201809상순,양파,양파 수입,상,1키로,1.0,804.3750000000001,1.0,1.0
201809중순,양파,양파 수입,상,1키로,1.0,817.6666666666658,1.0,1.0
201809하순,양파,양파 수입,상,1키로,1.0,791.7999999999998,1.0,1.0
201810상순,양파,양파 수입,상,1키로,1.0,862.7777777777771,1.0,1.0
201810중순,양파,양파 수입,상,1키로,1.0,836.1111111111113,1.0,1.0
201810하순,양파,양파 수입,상,1키로,1.0,841.1111111111113,1.0,1.0
201811상순,양파,양파 수입,상,1키로,1.0,817.3333333333334,1.0,1.0
201811중순,양파,양파 수입,상,1키로,1.0,788.8750000000002,1.0,1.0
201811하순,양파,양파 수입,상,1키로,1.0,822.4444444444437,1.0,1.0
201812상순,양파,양파 수입,상,1키로,1.0,827.6250000000003,1.0,1.0
201812중순,양파,양파 수입,상,1키로,1.0,832.0000000000001,1.0,1.0
201812하순,양파,양파 수입,상,1키로,1.0,876.3333333333327,1.0,1.0
201901상순,양파,양파 수입,상,1키로,1.0,891.8571428571419,1.0,1.0
201901중순,양파,양파 수입,상,1키로,1.0,916.4999999999997,1.0,1.0
201901하순,양파,양파 수입,상,1키로,1.0,812.4999999999999,1.0,1.0
201902상순,양파,양파 수입,상,1키로,1.0,846.8000000000003,1.0,1.0
201902중순,양파,양파 수입,상,1키로,1.0,817.0000000000001,1.0,1.0
201902하순,양파,양파 수입,상,1키로,1.0,836.285714285714,1.0,1.0
201903상순,양파,양파 수입,상,1키로,1.0,870.0000000000002,1.0,1.0
201903중순,양파,양파 수입,상,1키로,1.0,823.1111111111109,1.0,1.0
201903하순,양파,양파 수입,상,1키로,1.0,867.5555555555549,1.0,1.0
201904상순,양파,양파 수입,상,1키로,1.0,1100.4444444444403,1.0,1.0
201904중순,양파,양파 수입,상,1키로,1.0,1094.5555555555502,1.0,1.0
201904하순,양파,양파 수입,상,1키로,1.0,835.625,1.0,1.0
201905상순,양파,양파 수입,상,1키로,1.0,849.0000000000003,1.0,1.0
201905중순,양파,양파 수입,상,1키로,1.0,858.0000000000001,1.0,1.0
201905하순,양파,양파 수입,상,1키로,1.0,858.0000000000001,1.0,1.0
201906상순,양파,양파 수입,상,1키로,1.0,858.0000000000001,1.0,1.0
201906중순,양파,양파 수입,상,1키로,1.0,858.0000000000001,1.0,1.0
201906하순,양파,양파 수입,상,1키로,1.0,858.0000000000001,1.0,1.0
201907상순,양파,양파 수입,상,1키로,1.0,858.0000000000001,1.0,1.0
201907중순,양파,양파 수입,상,1키로,1.0,858.0000000000001,1.0,1.0
201907하순,양파,양파 수입,상,1키로,1.0,858.0000000000001,1.0,1.0
201908상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201908중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201908하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201909상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201909중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201909하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201910상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201910중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201910하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201911상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201911중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201911하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201912상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201912중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201912하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202001상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202001중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202001하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202002상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202002중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202002하순,양파,양파 수입,상,1키로,1.0,1222.0000000000005,1.0,1.0
202003상순,양파,양파 수입,상,1키로,1.0,1002.1250000000002,1.0,1.0
202003중순,양파,양파 수입,상,1키로,1.0,805.5555555555552,1.0,1.0
202003하순,양파,양파 수입,상,1키로,1.0,820.5555555555546,1.0,1.0
202004상순,양파,양파 수입,상,1키로,1.0,804.5555555555549,1.0,1.0
202004중순,양파,양파 수입,상,1키로,1.0,875.25,1.0,1.0
202004하순,양파,양파 수입,상,1키로,1.0,891.4444444444441,1.0,1.0
202005상순,양파,양파 수입,상,1키로,1.0,862.4999999999997,1.0,1.0
202005중순,양파,양파 수입,상,1키로,1.0,620.6666666666661,1.0,1.0
202005하순,양파,양파 수입,상,1키로,1.0,666.9999999999998,1.0,1.0
202006상순,양파,양파 수입,상,1키로,1.0,666.9999999999998,1.0,1.0
202006중순,양파,양파 수입,상,1키로,1.0,591.555555555555,1.0,1.0
202006하순,양파,양파 수입,상,1키로,1.0,468.375,1.0,1.0
202007상순,양파,양파 수입,상,1키로,1.0,242.00000000000009,1.0,1.0
202007중순,양파,양파 수입,상,1키로,1.0,242.00000000000009,1.0,1.0
202007하순,양파,양파 수입,상,1키로,1.0,306.6,1.0,1.0
202008상순,양파,양파 수입,상,1키로,1.0,738.7142857142849,1.0,1.0
202008중순,양파,양파 수입,상,1키로,1.0,748.0000000000003,1.0,1.0
202008하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202009상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202009중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202009하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202010상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202010중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202010하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202011상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202011중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202011하순,양파,양파 수입,상,1키로,1.0,983.7499999999999,1.0,1.0
202012상순,양파,양파 수입,상,1키로,1.0,975.3333333333331,1.0,1.0
202012중순,양파,양파 수입,상,1키로,1.0,999.9999999999998,1.0,1.0
202012하순,양파,양파 수입,상,1키로,1.0,999.9999999999998,1.0,1.0
202101상순,양파,양파 수입,상,1키로,1.0,1047.0000000000002,1.0,1.0
202101중순,양파,양파 수입,상,1키로,1.0,1149.0,1.0,1.0
202101하순,양파,양파 수입,상,1키로,1.0,1332.8888888888798,1.0,1.0
202102상순,양파,양파 수입,상,1키로,1.0,1422.4444444444396,1.0,1.0
202102중순,양파,양파 수입,상,1키로,1.0,1566.14285714285,1.0,1.0
202102하순,양파,양파 수입,상,1키로,1098.2857142857097,1667.3333333333305,1.0,1.0
202103상순,양파,양파 수입,상,1키로,1010.4861111111098,1684.3333333333298,1.0,1.0
202103중순,양파,양파 수입,상,1키로,887.0787037037034,1568.5555555555502,1.0,1.0
202103하순,양파,양파 수입,상,1키로,930.1703703703697,1326.3333333333298,1.0,1.0
202104상순,양파,양파 수입,상,1키로,1013.6481481481403,1412.6666666666595,1.0,1.0
202104중순,양파,양파 수입,상,1키로,996.7870370370367,1293.0,1.0,1.0
202104하순,양파,양파 수입,상,1키로,919.7731481481479,1266.9999999999995,1.0,1.0
202105상순,양파,양파 수입,상,1키로,859.9814814814807,1266.9999999999995,1.0,1.0
202105중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202105하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202106상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202106중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202106하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202107상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202107중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202107하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202108상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202108중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202108하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202109상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202109중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202109하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202110상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202110중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202110하순,양파,양파 수입,상,1키로,1.0,600.0,1.0,1.0
202111상순,양파,양파 수입,상,1키로,1.0,600.0,1.0,1.0
202111중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202111하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202112상순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202112중순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
202112하순,양파,양파 수입,상,1키로,1.0,1.0,1.0,1.0
201801상순,양파,자주양파,중,12키로,1.0,1.0,14793.966283630329,1.0
201801중순,양파,자주양파,중,12키로,1.0,1.0,14051.258420620914,1.0
201801하순,양파,자주양파,중,12키로,1.0,1.0,14052.8348941368,1.0
201802상순,양파,자주양파,중,12키로,1.0,1.0,14219.491911055196,1.0
201802중순,양파,자주양파,중,12키로,1.0,1.0,13828.685755499391,1.0
201802하순,양파,자주양파,중,12키로,1.0,1.0,17141.910131724704,1.0
201803상순,양파,자주양파,중,12키로,1.0,1.0,11259.736966573713,1.0
201803중순,양파,자주양파,중,12키로,1.0,1.0,9998.456262209676,1.0
201803하순,양파,자주양파,중,12키로,1.0,1.0,10201.968456836055,1.0
201804상순,양파,자주양파,중,12키로,1.0,1.0,9151.703530607056,1.0
201804중순,양파,자주양파,중,12키로,1.0,1.0,8615.569749495422,1.0
201804하순,양파,자주양파,중,12키로,1.0,1.0,11129.21697784083,1.0
201805상순,양파,자주양파,중,12키로,1.0,1.0,12841.96729940832,1.0
201805중순,양파,자주양파,중,12키로,1.0,12358.75000000001,12417.13954376113,1.0
201805하순,양파,자주양파,중,12키로,1.0,10622.199999999999,9636.097263953592,1.0
201806상순,양파,자주양파,중,12키로,1.0,9070.250000000007,8844.315158022895,1.0
201806중순,양파,자주양파,중,12키로,1.0,9074.666666666655,8788.475611146547,1.0
201806하순,양파,자주양파,중,12키로,1.0,10409.444444444409,8152.635684134163,1.0
201807상순,양파,자주양파,중,12키로,1.0,10377.499999999996,9474.730829880285,1.0
201807중순,양파,자주양파,중,12키로,1.0,9292.11111111111,9062.567645401397,1.0
201807하순,양파,자주양파,중,12키로,1.0,9614.666666666655,9360.697493180929,1.0
201808상순,양파,자주양파,중,12키로,1.0,11030.624999999996,9587.295632698766,1.0
201808중순,양파,자주양파,중,12키로,1.0,11397.249999999998,10618.382635485985,1.0
201808하순,양파,자주양파,중,12키로,1.0,9909.500000000002,9488.902833806453,1.0
201809상순,양파,자주양파,중,12키로,1.0,7611.624999999998,8945.229865807687,1.0
201809중순,양파,자주양파,중,12키로,1.0,6561.999999999995,8488.986914341021,1.0
201809하순,양파,자주양파,중,12키로,1.0,6703.9999999999945,9320.148144653345,1.0
201810상순,양파,자주양파,중,12키로,1.0,9085.999999999998,9450.134918602074,1.0
201810중순,양파,자주양파,중,12키로,1.0,6529.11111111111,7947.487212276202,1.0
201810하순,양파,자주양파,중,12키로,1.0,7241.111111111117,8063.647673550621,1.0
201811상순,양파,자주양파,중,12키로,1.0,5868.571428571417,7576.161540577714,1.0
201811중순,양파,자주양파,중,12키로,1.0,4042.1428571428505,5744.169716376935,1.0
201811하순,양파,자주양파,중,12키로,1.0,4315.250000000003,5810.415753523263,1.0
201812상순,양파,자주양파,중,12키로,1.0,4802.000000000004,7366.986415303579,1.0
201812중순,양파,자주양파,중,12키로,1.0,4504.000000000002,6094.2439918800255,1.0
201812하순,양파,자주양파,중,12키로,1.0,1.0,4311.004653786479,1.0
201901상순,양파,자주양파,중,12키로,1.0,6477.000000000002,6213.032901961315,1.0
201901중순,양파,자주양파,중,12키로,1.0,1.0,4634.521482027648,1.0
201901하순,양파,자주양파,중,12키로,1.0,2587.3333333333303,4699.488737606795,1.0
201902상순,양파,자주양파,중,12키로,1.0,1.0,5057.914307871266,1.0
201902중순,양파,자주양파,중,12키로,1.0,1.0,4590.309863541685,1.0
201902하순,양파,자주양파,중,12키로,1.0,2087.6666666666606,3775.3385878993936,1.0
201903상순,양파,자주양파,중,12키로,1.0,1163.0,3356.992835410727,1.0
201903중순,양파,자주양파,중,12키로,1.0,1.0,4886.354427648368,1.0
201903하순,양파,자주양파,중,12키로,1.0,3200.0000000000027,3609.293389311889,1.0
201904상순,양파,자주양파,중,12키로,1.0,1916.6666666666601,4392.236371825044,1.0
201904중순,양파,자주양파,중,12키로,1.0,7707.666666666653,7329.211339989044,1.0
201904하순,양파,자주양파,중,12키로,1.0,7984.6249999999945,7629.845868107328,1.0
201905상순,양파,자주양파,중,12키로,1.0,9998.333333333327,8164.1202525187655,1.0
201905중순,양파,자주양파,중,12키로,1.0,6031.000000000002,6310.394859813079,1.0
201905하순,양파,자주양파,중,12키로,1.0,4166.700000000002,4798.530605099253,1.0
201906상순,양파,자주양파,중,12키로,1.0,4792.875000000004,4365.630480848037,1.0
201906중순,양파,자주양파,중,12키로,1.0,3881.8888888888773,3525.3236434368746,1.0
201906하순,양파,자주양파,중,12키로,1.0,3961.875000000003,3498.511098676177,1.0
201907상순,양파,자주양파,중,12키로,1.0,4506.777777777769,3758.1431502783594,1.0
201907중순,양파,자주양파,중,12키로,1.0,3424.888888888882,3481.990466108964,1.0
201907하순,양파,자주양파,중,12키로,1.0,3251.7777777777674,3392.9761931659796,1.0
201908상순,양파,자주양파,중,12키로,1.0,3597.625,3607.9243309650337,1.0
201908중순,양파,자주양파,중,12키로,1.0,4773.125000000004,3839.1251273764674,1.0
201908하순,양파,자주양파,중,12키로,1.0,6029.8,5034.019695017395,1.0
201909상순,양파,자주양파,중,12키로,1.0,3901.6249999999995,4249.243709120409,1.0
201909중순,양파,자주양파,중,12키로,1.0,4215.85714285714,4073.003465285554,1.0
201909하순,양파,자주양파,중,12키로,1.0,3976.7500000000023,3971.50880294051,1.0
201910상순,양파,자주양파,중,12키로,1.0,4256.33333333333,4156.1982564594855,1.0
201910중순,양파,자주양파,중,12키로,1.0,5369.499999999997,4947.292356379105,1.0
201910하순,양파,자주양파,중,12키로,1.0,3792.8999999999996,4282.4589490142735,1.0
201911상순,양파,자주양파,중,12키로,1.0,6299.999999999996,5270.99987494492,1.0
201911중순,양파,자주양파,중,12키로,1.0,4327.666666666659,4679.351510585662,1.0
201911하순,양파,자주양파,중,12키로,1.0,3211.4444444444416,4793.759665061398,1.0
201912상순,양파,자주양파,중,12키로,1.0,3545.0000000000005,4938.681311058432,1.0
201912중순,양파,자주양파,중,12키로,1.0,3631.111111111111,4984.372407781232,1.0
201912하순,양파,자주양파,중,12키로,1.0,4319.999999999999,4873.174124458852,1.0
202001상순,양파,자주양파,중,12키로,1.0,4319.999999999999,6157.87470349643,1.0
202001중순,양파,자주양파,중,12키로,1.0,4319.999999999999,6072.1846966405365,1.0
202001하순,양파,자주양파,중,12키로,1.0,4319.999999999999,6009.353257969048,1.0
202002상순,양파,자주양파,중,12키로,1.0,4319.999999999999,7854.818109766958,1.0
202002중순,양파,자주양파,중,12키로,1.0,4319.999999999999,9672.492836813843,1.0
202002하순,양파,자주양파,중,12키로,1.0,4319.999999999999,10619.074730949726,1.0
202003상순,양파,자주양파,중,12키로,1.0,4319.999999999999,8800.336082553798,1.0
202003중순,양파,자주양파,중,12키로,1.0,4319.999999999999,11913.212261806138,1.0
202003하순,양파,자주양파,중,12키로,1.0,4319.999999999999,10560.656117608709,1.0
202004상순,양파,자주양파,중,12키로,1.0,6287.333333333329,12558.508145583843,1.0
202004중순,양파,자주양파,중,12키로,1.0,10100.875,11171.752650112692,1.0
202004하순,양파,자주양파,중,12키로,1.0,11147.111111111091,10436.619921416706,1.0
202005상순,양파,자주양파,중,12키로,1.0,8860.624999999996,10341.760986657602,1.0
202005중순,양파,자주양파,중,12키로,1.0,9679.000000000007,9180.806238985902,1.0
202005하순,양파,자주양파,중,12키로,1.0,7309.777777777773,6377.724293244628,1.0
202006상순,양파,자주양파,중,12키로,1.0,4500.555555555553,4919.582193860061,1.0
202006중순,양파,자주양파,중,12키로,1.0,7480.000000000005,5378.6265064933,1.0
202006하순,양파,자주양파,중,12키로,1.0,6588.875000000003,4901.5993042014,1.0
202007상순,양파,자주양파,중,12키로,1.0,5830.7777777777665,4848.332734683909,1.0
202007중순,양파,자주양파,중,12키로,1.0,5147.750000000005,5075.6538330121875,1.0
202007하순,양파,자주양파,중,12키로,1.0,5893.699999999997,4718.987648101621,1.0
202008상순,양파,자주양파,중,12키로,1.0,5256.000000000004,4475.431234250541,1.0
202008중순,양파,자주양파,중,12키로,1.0,8882.444444444438,6645.3813900933,1.0
202008하순,양파,자주양파,중,12키로,1.0,10140.888888888801,6901.814699470154,1.0
202009상순,양파,자주양파,중,12키로,1.0,10682.444444444393,6527.623421660433,1.0
202009중순,양파,자주양파,중,12키로,1.0,11339.499999999996,8235.146223979298,1.0
202009하순,양파,자주양파,중,12키로,1.0,7979.555555555545,7242.865317624885,1.0
202010상순,양파,자주양파,중,12키로,1.0,7935.000000000004,7452.010263526326,1.0
202010중순,양파,자주양파,중,12키로,1.0,6654.999999999997,6725.471613910508,1.0
202010하순,양파,자주양파,중,12키로,1.0,8216.000000000005,7686.69372834565,1.0
202011상순,양파,자주양파,중,12키로,1.0,8176.624999999994,7574.875849672306,1.0
202011중순,양파,자주양파,중,12키로,1.0,8447.111111111108,8107.855100798636,1.0
202011하순,양파,자주양파,중,12키로,1.0,8569.375000000004,6702.0274731292975,1.0
202012상순,양파,자주양파,중,12키로,1.0,7022.333333333336,6799.720191021601,1.0
202012중순,양파,자주양파,중,12키로,1.0,7156.000000000005,6914.084574987107,1.0
202012하순,양파,자주양파,중,12키로,1.0,7156.000000000005,8091.61950566835,1.0
202101상순,양파,자주양파,중,12키로,1.0,7449.999999999996,7632.512576219507,1.0
202101중순,양파,자주양파,중,12키로,1.0,4958.999999999996,9592.618284087244,1.0
202101하순,양파,자주양파,중,12키로,1.0,1048.0,10670.845975018725,1.0
202102상순,양파,자주양파,중,12키로,1.0,1.0,12212.65236979631,1.0
202102중순,양파,자주양파,중,12키로,1.0,1.0,20079.274211839314,1.0
202102하순,양파,자주양파,중,12키로,1.0,1.0,15667.566807077283,1.0
202103상순,양파,자주양파,중,12키로,1.0,1.0,14499.570345408467,1.0
202103중순,양파,자주양파,중,12키로,1.0,1.0,12697.95189829259,1.0
202103하순,양파,자주양파,중,12키로,1.0,1.0,9270.456905653826,1.0
202104상순,양파,자주양파,중,12키로,1.0,9854.99999999999,10462.229296039226,1.0
202104중순,양파,자주양파,중,12키로,1.0,9471.000000000007,10354.7617003127,1.0
202104하순,양파,자주양파,중,12키로,1.0,7652.444444444446,11611.629216493006,1.0
202105상순,양파,자주양파,중,12키로,1.0,9669.375000000002,14331.847607109243,1.0
202105중순,양파,자주양파,중,12키로,1.0,8970.888888888876,10111.82695908025,1.0
202105하순,양파,자주양파,중,12키로,1.0,8646.888888888883,8198.53968615284,1.0
202106상순,양파,자주양파,중,12키로,1.0,7634.333333333328,7265.824392133103,1.0
202106중순,양파,자주양파,중,12키로,1.0,8874.500000000007,7812.900063161668,1.0
202106하순,양파,자주양파,중,12키로,1.0,7722.555555555545,7288.403117045745,1.0
202107상순,양파,자주양파,중,12키로,1.0,6687.333333333328,8826.359837787122,1.0
202107중순,양파,자주양파,중,12키로,1.0,8593.875000000002,8748.876517173676,1.0
202107하순,양파,자주양파,중,12키로,1.0,8460.625000000005,8576.582792562236,1.0
202108상순,양파,자주양파,중,12키로,1.0,9489.571428571433,9534.969217838094,1.0
202108중순,양파,자주양파,중,12키로,1.0,12856.666666666604,11050.89094342261,1.0
202108하순,양파,자주양파,중,12키로,1.0,9857.333333333325,11103.095266688382,1.0
202109상순,양파,자주양파,중,12키로,1.0,12334.333333333296,11882.564264714787,1.0
202109중순,양파,자주양파,중,12키로,1.0,11918.000000000007,9886.390589078303,1.0
202109하순,양파,자주양파,중,12키로,7595.68518518518,14069.000000000005,11118.041441820265,1.0
202110상순,양파,자주양파,중,12키로,1.0,13539.625000000007,13023.660484150923,1.0
202110중순,양파,자주양파,중,12키로,6503.518518518515,12164.222222222192,10894.312669942097,1.0
202110하순,양파,자주양파,중,12키로,7433.3333333333285,10039.222222222195,10643.946826417701,1.0
202111상순,양파,자주양파,중,12키로,1.0,1.0,11592.836737928143,1.0
202111중순,양파,자주양파,중,12키로,5346.5972222222235,6884.428571428567,9937.036851261773,1.0
202111하순,양파,자주양파,중,12키로,5208.157407407401,6679.0,10705.603791068937,1.0
202112상순,양파,자주양파,중,12키로,1.0,1.0,10358.5361029842,1.0
202112중순,양파,자주양파,중,12키로,1.0,1.0,7460.790467436686,1.0
202112하순,양파,자주양파,중,12키로,1.0,1.0,8283.33811628307,1.0
201801상순,양파,양파,하,10키로,1.0,1.0,10734.345824673193,1.0
201801중순,양파,양파,하,10키로,1.0,1.0,9931.913859025088,1.0
201801하순,양파,양파,하,10키로,1.0,1.0,10007.245283018794,1.0
201802상순,양파,양파,하,10키로,1.0,1.0,10108.502683799397,1.0
201802중순,양파,양파,하,10키로,1.0,1.0,10675.538894095502,1.0
201802하순,양파,양파,하,10키로,1.0,1.0,9563.891859439775,1.0
201803상순,양파,양파,하,10키로,1.0,1.0,8176.9579503565055,1.0
201803중순,양파,양파,하,10키로,1.0,1.0,6942.242909019829,1.0
201803하순,양파,양파,하,10키로,1.0,1.0,6208.696864358213,1.0
201804상순,양파,양파,하,10키로,1.0,1.0,4890.895306892581,1.0
201804중순,양파,양파,하,10키로,1.0,1.0,5531.055290710099,1.0
201804하순,양파,양파,하,10키로,1.0,1.0,7005.558525025631,1.0
201805상순,양파,양파,하,10키로,1.0,1.0,7002.675866394853,1.0
201805중순,양파,양파,하,10키로,1.0,1.0,5270.200542455768,1.0
201805하순,양파,양파,하,10키로,1.0,1.0,4679.256625980269,1.0
201806상순,양파,양파,하,10키로,1.0,1.0,4519.3008955505575,1.0
201806중순,양파,양파,하,10키로,1.0,2462.9999999999995,4777.8332360661425,1.0
201806하순,양파,양파,하,10키로,1.0,2622.2500000000005,4302.559999785402,1.0
201807상순,양파,양파,하,10키로,1.0,1.0,4416.440959245982,1.0
201807중순,양파,양파,하,10키로,1.0,1.0,4110.923219333301,1.0
201807하순,양파,양파,하,10키로,1.0,1.0,4650.821193130946,1.0
201808상순,양파,양파,하,10키로,1.0,1.0,4735.125668344844,1.0
201808중순,양파,양파,하,10키로,1.0,1.0,6594.665857126541,1.0
201808하순,양파,양파,하,10키로,1.0,1.0,6571.858599023551,1.0
201809상순,양파,양파,하,10키로,1.0,1.0,6596.577697657293,1.0
201809중순,양파,양파,하,10키로,1.0,1.0,6600.25113870013,1.0
201809하순,양파,양파,하,10키로,1.0,1.0,7002.196032019975,1.0
201810상순,양파,양파,하,10키로,1.0,1.0,6123.398194990591,1.0
201810중순,양파,양파,하,10키로,1.0,1.0,6031.494453081481,1.0
201810하순,양파,양파,하,10키로,1.0,1.0,6574.76686671503,1.0
201811상순,양파,양파,하,10키로,1.0,1.0,6047.457185890398,1.0
201811중순,양파,양파,하,10키로,1.0,1.0,6052.56196713906,1.0
201811하순,양파,양파,하,10키로,1.0,1.0,6156.4520595536005,1.0
201812상순,양파,양파,하,10키로,1.0,1.0,5848.636810356508,1.0
201812중순,양파,양파,하,10키로,1.0,1.0,5183.464693807488,1.0
201812하순,양파,양파,하,10키로,1.0,1.0,5600.162658434467,1.0
201901상순,양파,양파,하,10키로,1.0,1.0,4007.634490686948,1.0
201901중순,양파,양파,하,10키로,1.0,1.0,5200.88873041932,1.0
201901하순,양파,양파,하,10키로,1.0,1.0,4879.388081000272,1.0
201902상순,양파,양파,하,10키로,1.0,1.0,5187.018712299869,1.0
201902중순,양파,양파,하,10키로,1.0,1.0,5287.832106070814,1.0
201902하순,양파,양파,하,10키로,1.0,1.0,4440.18108205247,1.0
201903상순,양파,양파,하,10키로,1.0,1.0,5452.1855307804135,1.0
201903중순,양파,양파,하,10키로,1.0,1.0,5593.4347417023255,1.0
201903하순,양파,양파,하,10키로,1.0,1.0,5488.473038788554,1.0
201904상순,양파,양파,하,10키로,1.0,1.0,7154.261739956734,1.0
201904중순,양파,양파,하,10키로,1.0,1.0,7928.212701644716,1.0
201904하순,양파,양파,하,10키로,1.0,1.0,6678.740411885073,1.0
201905상순,양파,양파,하,10키로,1.0,1.0,6302.000779544735,1.0
201905중순,양파,양파,하,10키로,1.0,1.0,4858.787337559924,1.0
201905하순,양파,양파,하,10키로,1.0,1.0,4676.979621076036,1.0
201906상순,양파,양파,하,10키로,1.0,1.0,4152.064815968823,1.0
201906중순,양파,양파,하,10키로,1.0,3154.000000000001,2897.017216216331,1.0
201906하순,양파,양파,하,10키로,1.0,3600.857142857137,2824.0280006137586,1.0
