,YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
800,202203하순,15205,감자 수미,20키로상자,상,67062.9,50587.125,50586.0,50238.6666666666,53220.0
801,202204상순,15205,감자 수미,20키로상자,상,67194.25,67062.9,49159.1111111111,52161.5555555555,51344.2962962962
802,202204중순,15205,감자 수미,20키로상자,상,61094.7777777777,67194.25,50587.125,49735.625,48832.125
803,202204하순,15205,감자 수미,20키로상자,상,72730.6666666666,61094.7777777777,67062.9,39849.5555555555,43756.6666666666
804,202205상순,15205,감자 수미,20키로상자,상,72345.125,72730.6666666666,67194.25,35688.375,44544.1388888889
805,202205중순,15205,감자 수미,20키로상자,상,53828.0,72345.125,61094.7777777777,30354.8888888888,45513.4675925926
806,202205하순,15205,감자 수미,20키로상자,상,44992.1111111111,53828.0,72730.6666666666,26344.8888888888,31011.7666666666
807,202206상순,15205,감자 수미,20키로상자,상,35504.8888888888,44992.1111111111,72345.125,20955.6666666666,24757.9907407407
808,202206중순,15205,감자 수미,20키로상자,상,36619.0,35504.8888888888,53828.0,18250.875,22015.4305555555
809,202206하순,15205,감자 수미,20키로상자,상,35295.2222222222,36619.0,44992.1111111111,19178.3333333333,21124.6111111111
810,202207상순,15205,감자 수미,20키로상자,상,31390.75,35295.2222222222,35504.8888888888,20931.2222222222,21763.7222222222
811,202207중순,15205,감자 수미,20키로상자,상,35205.6666666666,31390.75,36619.0,20168.75,21555.5046296296
812,202207하순,15205,감자 수미,20키로상자,상,34771.0,35205.6666666666,35295.2222222222,23343.8,24622.1222222222
813,202208상순,15205,감자 수미,20키로상자,상,37765.7777777777,34771.0,31390.75,28258.0,28942.4821428571
814,202208중순,15205,감자 수미,20키로상자,상,38959.7777777777,37765.7777777777,35205.6666666666,29960.0,31310.3703703703
815,202208하순,15205,감자 수미,20키로상자,상,38485.4444444444,38959.7777777777,34771.0,28987.1111111111,31883.8592592592
816,202209상순,15205,감자 수미,20키로상자,상,40017.5,38485.4444444444,37765.7777777777,29590.0,30931.4953703703
817,202209중순,15205,감자 수미,20키로상자,상,39841.0,40017.5,38959.7777777777,31365.1428571428,31969.0707671957
818,202209하순,15205,감자 수미,20키로상자,상,36873.2222222222,39841.0,38485.4444444444,30398.0,32701.3333333333
819,202210상순,15205,감자 수미,20키로상자,상,37901.375,36873.2222222222,40017.5,28628.375,32193.7027777777
820,202210중순,15205,감자 수미,20키로상자,상,40007.4444444444,37901.375,39841.0,29441.5555555555,30863.1759259259
821,202210하순,15205,감자 수미,20키로상자,상,37984.1111111111,40007.4444444444,36873.2222222222,28299.8888888888,30110.137037037
822,202211상순,15205,감자 수미,20키로상자,상,40469.7777777777,37984.1111111111,37901.375,30181.4444444444,31422.9212962962
823,202211중순,15205,감자 수미,20키로상자,상,41064.0,40469.7777777777,40007.4444444444,33761.3333333333,32711.9305555555
824,202211하순,15205,감자 수미,20키로상자,상,42789.8888888888,41064.0,37984.1111111111,36023.875,34652.1527777777
825,202212상순,15205,감자 수미,20키로상자,상,39267.2222222222,42789.8888888888,40469.7777777777,35233.6666666666,33793.3472222222
826,202212중순,15205,감자 수미,20키로상자,상,39878.25,39267.2222222222,41064.0,32679.125,34402.5833333333
827,202212하순,15205,감자 수미,20키로상자,상,47069.5,39878.25,42789.8888888888,42440.6,38349.4148148148
828,201701상순,24501,대파(일반),1키로단,상,2098.57142857142,0.0,0.0,0.0,0.0
829,201701중순,24501,대파(일반),1키로단,상,1932.22222222222,0.0,0.0,0.0,0.0
830,201701하순,24501,대파(일반),1키로단,상,2073.5,0.0,0.0,0.0,0.0
831,201702상순,24501,대파(일반),1키로단,상,2119.88888888888,0.0,0.0,0.0,0.0
832,201702중순,24501,대파(일반),1키로단,상,2121.625,0.0,0.0,0.0,0.0
833,201702하순,24501,대파(일반),1키로단,상,2347.85714285714,0.0,0.0,0.0,0.0
834,201703상순,24501,대파(일반),1키로단,상,2875.88888888888,0.0,0.0,0.0,0.0
835,201703중순,24501,대파(일반),1키로단,상,2509.375,0.0,0.0,0.0,0.0
836,201703하순,24501,대파(일반),1키로단,상,2475.8,0.0,0.0,0.0,0.0
837,201704상순,24501,대파(일반),1키로단,상,2122.5,0.0,0.0,0.0,0.0
838,201704중순,24501,대파(일반),1키로단,상,1528.11111111111,0.0,0.0,0.0,0.0
839,201704하순,24501,대파(일반),1키로단,상,1264.0,0.0,0.0,0.0,0.0
840,201705상순,24501,대파(일반),1키로단,상,1524.33333333333,0.0,0.0,0.0,0.0
841,201705중순,24501,대파(일반),1키로단,상,1380.88888888888,0.0,0.0,0.0,0.0
842,201705하순,24501,대파(일반),1키로단,상,1349.55555555555,0.0,0.0,0.0,0.0
843,201706상순,24501,대파(일반),1키로단,상,1236.88888888888,0.0,0.0,0.0,0.0
844,201706중순,24501,대파(일반),1키로단,상,1130.625,0.0,0.0,0.0,0.0
845,201706하순,24501,대파(일반),1키로단,상,958.444444444444,0.0,0.0,0.0,0.0
846,201707상순,24501,대파(일반),1키로단,상,1073.75,0.0,0.0,0.0,0.0
847,201707중순,24501,대파(일반),1키로단,상,1287.22222222222,0.0,0.0,0.0,0.0
848,201707하순,24501,대파(일반),1키로단,상,1571.44444444444,0.0,0.0,0.0,0.0
849,201708상순,24501,대파(일반),1키로단,상,1887.75,0.0,0.0,0.0,0.0
850,201708중순,24501,대파(일반),1키로단,상,2080.25,0.0,0.0,0.0,0.0
851,201708하순,24501,대파(일반),1키로단,상,2128.5,0.0,0.0,0.0,0.0
852,201709상순,24501,대파(일반),1키로단,상,1798.5,0.0,0.0,0.0,0.0
853,201709중순,24501,대파(일반),1키로단,상,1832.22222222222,0.0,0.0,0.0,0.0
854,201709하순,24501,대파(일반),1키로단,상,1665.55555555555,0.0,0.0,0.0,0.0
855,201710상순,24501,대파(일반),1키로단,상,2145.0,0.0,0.0,0.0,0.0
856,201710중순,24501,대파(일반),1키로단,상,1306.66666666666,0.0,0.0,0.0,0.0
857,201710하순,24501,대파(일반),1키로단,상,1207.55555555555,0.0,0.0,0.0,0.0
858,201711상순,24501,대파(일반),1키로단,상,1120.0,0.0,0.0,0.0,0.0
859,201711중순,24501,대파(일반),1키로단,상,1317.125,0.0,0.0,0.0,0.0
860,201711하순,24501,대파(일반),1키로단,상,1459.22222222222,0.0,0.0,0.0,0.0
861,201712상순,24501,대파(일반),1키로단,상,1574.875,0.0,0.0,0.0,0.0
862,201712중순,24501,대파(일반),1키로단,상,1588.88888888888,0.0,0.0,0.0,0.0
863,201712하순,24501,대파(일반),1키로단,상,1549.33333333333,0.0,0.0,0.0,0.0
864,201801상순,24501,대파(일반),1키로단,상,1685.28571428571,1549.33333333333,1574.875,2098.57142857142,1620.0291005291
865,201801중순,24501,대파(일반),1키로단,상,1624.88888888888,1685.28571428571,1588.88888888888,1932.22222222222,1422.50925925925
866,201801하순,24501,대파(일반),1키로단,상,1834.33333333333,1624.88888888888,1549.33333333333,2073.5,1520.26666666666
867,201802상순,24501,대파(일반),1키로단,상,2530.11111111111,1834.33333333333,1685.28571428571,2119.88888888888,1793.42129629629
868,201802중순,24501,대파(일반),1키로단,상,1537.83333333333,2530.11111111111,1624.88888888888,2121.625,1977.73214285714
869,201802하순,24501,대파(일반),1키로단,상,1444.28571428571,1537.83333333333,1834.33333333333,2347.85714285714,1889.74603174603
870,201803상순,24501,대파(일반),1키로단,상,1426.0,1444.28571428571,2530.11111111111,2875.88888888888,1913.81018518518
871,201803중순,24501,대파(일반),1키로단,상,1309.125,1426.0,1537.83333333333,2509.375,1816.84722222222
872,201803하순,24501,대파(일반),1키로단,상,1121.2,1309.125,1444.28571428571,2475.8,1716.19259259259
873,201804상순,24501,대파(일반),1키로단,상,914.125,1121.2,1426.0,2122.5,1814.7037037037
874,201804중순,24501,대파(일반),1키로단,상,787.444444444444,914.125,1309.125,1528.11111111111,1640.25462962962
875,201804하순,24501,대파(일반),1키로단,상,1001.75,787.444444444444,1121.2,1264.0,1653.62962962962
876,201805상순,24501,대파(일반),1키로단,상,1254.0,1001.75,914.125,1524.33333333333,1710.49537037037
877,201805중순,24501,대파(일반),1키로단,상,883.625,1254.0,787.444444444444,1380.88888888888,1521.39351851851
878,201805하순,24501,대파(일반),1키로단,상,1385.3,883.625,1001.75,1349.55555555555,1511.76296296296
879,201806상순,24501,대파(일반),1키로단,상,1237.0,1385.3,1254.0,1236.88888888888,1322.68055555555
880,201806중순,24501,대파(일반),1키로단,상,1148.88888888888,1237.0,883.625,1130.625,1218.27314814814
881,201806하순,24501,대파(일반),1키로단,상,1288.88888888888,1148.88888888888,1385.3,958.444444444444,1023.70833333333
882,201807상순,24501,대파(일반),1키로단,상,1323.625,1288.88888888888,1237.0,1073.75,1128.79629629629
883,201807중순,24501,대파(일반),1키로단,상,1202.77777777777,1323.625,1148.88888888888,1287.22222222222,1176.77777777777
884,201807하순,24501,대파(일반),1키로단,상,1399.88888888888,1202.77777777777,1288.88888888888,1571.44444444444,1256.81481481481
885,201808상순,24501,대파(일반),1키로단,상,1608.75,1399.88888888888,1323.625,1887.75,1503.16666666666
886,201808중순,24501,대파(일반),1키로단,상,1843.125,1608.75,1202.77777777777,2080.25,1538.05555555555
887,201808하순,24501,대파(일반),1키로단,상,2981.1,1843.125,1399.88888888888,2128.5,1759.92592592592
888,201809상순,24501,대파(일반),1키로단,상,2997.375,2981.1,1608.75,1798.5,1640.35185185185
889,201809중순,24501,대파(일반),1키로단,상,2670.66666666666,2997.375,1843.125,1832.22222222222,1738.30621693121
890,201809하순,24501,대파(일반),1키로단,상,2904.0,2670.66666666666,2981.1,1665.55555555555,1627.32804232804
891,201810상순,24501,대파(일반),1키로단,상,2809.44444444444,2904.0,2997.375,2145.0,1665.94907407407
892,201810중순,24501,대파(일반),1키로단,상,1848.77777777777,2809.44444444444,2670.66666666666,1306.66666666666,1301.80555555555
893,201810하순,24501,대파(일반),1키로단,상,1907.77777777777,1848.77777777777,2904.0,1207.55555555555,1256.75185185185
894,201811상순,24501,대파(일반),1키로단,상,1852.44444444444,1907.77777777777,2809.44444444444,1120.0,1287.66666666666
895,201811중순,24501,대파(일반),1키로단,상,1827.75,1852.44444444444,1848.77777777777,1317.125,1532.22685185185
896,201811하순,24501,대파(일반),1키로단,상,1606.22222222222,1827.75,1907.77777777777,1459.22222222222,1673.9537037037
897,201812상순,24501,대파(일반),1키로단,상,1827.375,1606.22222222222,1852.44444444444,1574.875,1764.06944444444
898,201812중순,24501,대파(일반),1키로단,상,1530.66666666666,1827.375,1827.75,1588.88888888888,1535.62037037037
899,201812하순,24501,대파(일반),1키로단,상,1412.0,1530.66666666666,1606.22222222222,1549.33333333333,1511.73333333333
900,201901상순,24501,대파(일반),1키로단,상,1500.85714285714,1412.0,1827.375,1685.28571428571,1525.07671957671
901,201901중순,24501,대파(일반),1키로단,상,1188.5,1500.85714285714,1530.66666666666,1624.88888888888,1410.84722222222
902,201901하순,24501,대파(일반),1키로단,상,1170.7,1188.5,1412.0,1834.33333333333,1665.97777777777
903,201902상순,24501,대파(일반),1키로단,상,1156.4,1170.7,1500.85714285714,2530.11111111111,2000.625
904,201902중순,24501,대파(일반),1키로단,상,1170.33333333333,1156.4,1188.5,1537.83333333333,1746.77182539682
905,201902하순,24501,대파(일반),1키로단,상,953.142857142857,1170.33333333333,1170.7,1444.28571428571,1785.41269841269
906,201903상순,24501,대파(일반),1키로단,상,914.375,953.142857142857,1156.4,1426.0,1711.01851851851
907,201903중순,24501,대파(일반),1키로단,상,851.222222222222,914.375,1170.33333333333,1309.125,1605.66666666666
908,201903하순,24501,대파(일반),1키로단,상,698.444444444444,851.222222222222,953.142857142857,1121.2,1445.88888888888
909,201904상순,24501,대파(일반),1키로단,상,842.111111111111,698.444444444444,914.375,914.125,1450.37037037037
910,201904중순,24501,대파(일반),1키로단,상,829.666666666666,842.111111111111,851.222222222222,787.444444444444,1248.47685185185
911,201904하순,24501,대파(일반),1키로단,상,894.625,829.666666666666,698.444444444444,1001.75,1293.62037037037
912,201905상순,24501,대파(일반),1키로단,상,1187.22222222222,894.625,842.111111111111,1254.0,1481.23611111111
913,201905중순,24501,대파(일반),1키로단,상,1414.375,1187.22222222222,829.666666666666,883.625,1308.06018518518
914,201905하순,24501,대파(일반),1키로단,상,1718.9,1414.375,894.625,1385.3,1504.39629629629
915,201906상순,24501,대파(일반),1키로단,상,1756.125,1718.9,1187.22222222222,1237.0,1329.88888888888
916,201906중순,24501,대파(일반),1키로단,상,1439.77777777777,1756.125,1414.375,1148.88888888888,1219.08796296296
917,201906하순,24501,대파(일반),1키로단,상,1370.875,1439.77777777777,1718.9,1288.88888888888,1173.29629629629
918,201907상순,24501,대파(일반),1키로단,상,1561.66666666666,1370.875,1756.125,1323.625,1250.70833333333
919,201907중순,24501,대파(일반),1키로단,상,1563.55555555555,1561.66666666666,1439.77777777777,1202.77777777777,1229.62962962962
920,201907하순,24501,대파(일반),1키로단,상,1582.88888888888,1563.55555555555,1370.875,1399.88888888888,1318.44444444444
921,201908상순,24501,대파(일반),1키로단,상,1908.625,1582.88888888888,1561.66666666666,1608.75,1640.08333333333
922,201908중순,24501,대파(일반),1키로단,상,1623.625,1908.625,1563.55555555555,1843.125,1699.26388888888
923,201908하순,24501,대파(일반),1키로단,상,1334.9,1623.625,1582.88888888888,2981.1,1983.42592592592
924,201909상순,24501,대파(일반),1키로단,상,1732.0,1334.9,1908.625,2997.375,1824.9074074074
925,201909중순,24501,대파(일반),1키로단,상,1701.14285714285,1732.0,1623.625,2670.66666666666,1928.11574074074
926,201909하순,24501,대파(일반),1키로단,상,1683.875,1701.14285714285,1334.9,2904.0,1818.67195767195
927,201910상순,24501,대파(일반),1키로단,상,1734.11111111111,1683.875,1732.0,2809.44444444444,2004.43055555555
928,201910중순,24501,대파(일반),1키로단,상,1503.25,1734.11111111111,1701.14285714285,1848.77777777777,1542.68981481481
929,201910하순,24501,대파(일반),1키로단,상,1576.8,1503.25,1683.875,1907.77777777777,1512.51111111111
930,201911상순,24501,대파(일반),1키로단,상,1468.0,1576.8,1734.11111111111,1852.44444444444,1504.18981481481
931,201911중순,24501,대파(일반),1키로단,상,1571.33333333333,1468.0,1503.25,1827.75,1637.625
932,201911하순,24501,대파(일반),1키로단,상,1425.33333333333,1571.33333333333,1576.8,1606.22222222222,1741.73148148148
933,201912상순,24501,대파(일반),1키로단,상,1494.25,1425.33333333333,1468.0,1827.375,1848.23611111111
934,201912중순,24501,대파(일반),1키로단,상,1333.0,1494.25,1571.33333333333,1530.66666666666,1631.10185185185
935,201912하순,24501,대파(일반),1키로단,상,1405.66666666666,1333.0,1425.33333333333,1412.0,1630.84444444444
936,202001상순,24501,대파(일반),1키로단,상,1406.28571428571,1405.66666666666,1494.25,1500.85714285714,1669.4365079365
937,202001중순,24501,대파(일반),1키로단,상,1084.625,1406.28571428571,1333.0,1188.5,1486.38888888888
938,202001하순,24501,대파(일반),1키로단,상,926.375,1084.625,1405.66666666666,1170.7,1692.84444444444
939,202002상순,24501,대파(일반),1키로단,상,1106.125,926.375,1406.28571428571,1156.4,2000.625
940,202002중순,24501,대파(일반),1키로단,상,924.555555555555,1106.125,1084.625,1170.33333333333,1746.77182539682
941,202002하순,24501,대파(일반),1키로단,상,922.125,924.555555555555,926.375,953.142857142857,1785.41269841269
942,202003상순,24501,대파(일반),1키로단,상,807.375,922.125,1106.125,914.375,1711.01851851851
943,202003중순,24501,대파(일반),1키로단,상,788.0,807.375,924.555555555555,851.222222222222,1605.66666666666
944,202003하순,24501,대파(일반),1키로단,상,766.111111111111,788.0,922.125,698.444444444444,1445.88888888888
945,202004상순,24501,대파(일반),1키로단,상,823.333333333333,766.111111111111,807.375,842.111111111111,1449.74537037037
946,202004중순,24501,대파(일반),1키로단,상,905.375,823.333333333333,788.0,829.666666666666,1262.55092592592
947,202004하순,24501,대파(일반),1키로단,상,1138.22222222222,905.375,766.111111111111,894.625,1293.62037037037
948,202005상순,24501,대파(일반),1키로단,상,1324.875,1138.22222222222,823.333333333333,1187.22222222222,1481.23611111111
949,202005중순,24501,대파(일반),1키로단,상,1449.11111111111,1324.875,905.375,1414.375,1484.97685185185
950,202005하순,24501,대파(일반),1키로단,상,1503.0,1449.11111111111,1138.22222222222,1718.9,1627.51111111111
951,202006상순,24501,대파(일반),1키로단,상,1363.88888888888,1503.0,1324.875,1756.125,1502.96759259259
952,202006중순,24501,대파(일반),1키로단,상,1622.88888888888,1363.88888888888,1449.11111111111,1439.77777777777,1322.13888888888
953,202006하순,24501,대파(일반),1키로단,상,1555.0,1622.88888888888,1503.0,1370.875,1310.77314814814
954,202007상순,24501,대파(일반),1키로단,상,1448.22222222222,1555.0,1363.88888888888,1561.66666666666,1413.34722222222
955,202007중순,24501,대파(일반),1키로단,상,1758.0,1448.22222222222,1622.88888888888,1563.55555555555,1351.18518518518
956,202007하순,24501,대파(일반),1키로단,상,1718.3,1758.0,1555.0,1582.88888888888,1518.07407407407
957,202008상순,24501,대파(일반),1키로단,상,2950.85714285714,1718.3,1448.22222222222,1908.625,1801.70833333333
958,202008중순,24501,대파(일반),1키로단,상,2571.66666666666,2950.85714285714,1758.0,1623.625,1746.54629629629
959,202008하순,24501,대파(일반),1키로단,상,2312.44444444444,2571.66666666666,1718.3,1334.9,1983.42592592592
960,202009상순,24501,대파(일반),1키로단,상,2712.77777777777,2312.44444444444,2950.85714285714,1732.0,1824.9074074074
961,202009중순,24501,대파(일반),1키로단,상,2425.875,2712.77777777777,2571.66666666666,1701.14285714285,1928.11574074074
962,202009하순,24501,대파(일반),1키로단,상,2661.0,2425.875,2312.44444444444,1683.875,1824.77843915343
963,202010상순,24501,대파(일반),1키로단,상,2905.0,2661.0,2712.77777777777,1734.11111111111,2004.43055555555
964,202010중순,24501,대파(일반),1키로단,상,2530.5,2905.0,2425.875,1503.25,1608.21759259259
965,202010하순,24501,대파(일반),1키로단,상,2776.7,2530.5,2661.0,1576.8,1635.59259259259
966,202011상순,24501,대파(일반),1키로단,상,2771.125,2776.7,2905.0,1468.0,1620.18981481481
967,202011중순,24501,대파(일반),1키로단,상,2803.66666666666,2771.125,2530.5,1571.33333333333,1722.36111111111
968,202011하순,24501,대파(일반),1키로단,상,2259.25,2803.66666666666,2776.7,1425.33333333333,1741.73148148148
969,202012상순,24501,대파(일반),1키로단,상,1782.88888888888,2259.25,2771.125,1494.25,1828.78703703703
970,202012중순,24501,대파(일반),1키로단,상,1913.375,1782.88888888888,2803.66666666666,1333.0,1631.10185185185
971,202012하순,24501,대파(일반),1키로단,상,1782.9,1913.375,2259.25,1405.66666666666,1630.84444444444
972,202101상순,24501,대파(일반),1키로단,상,2759.5,1782.9,1782.88888888888,1406.28571428571,1669.4365079365
973,202101중순,24501,대파(일반),1키로단,상,3285.33333333333,2759.5,1913.375,1084.625,1486.38888888888
974,202101하순,24501,대파(일반),1키로단,상,3452.22222222222,3285.33333333333,1782.9,926.375,1692.84444444444
975,202102상순,24501,대파(일반),1키로단,상,4306.55555555555,3452.22222222222,2759.5,1106.125,1935.46666666666
976,202102중순,24501,대파(일반),1키로단,상,4670.14285714285,4306.55555555555,3285.33333333333,924.555555555555,1609.93055555555
977,202102하순,24501,대파(일반),1키로단,상,5488.83333333333,4670.14285714285,3452.22222222222,922.125,1562.23809523809
978,202103상순,24501,대파(일반),1키로단,상,5175.88888888888,5488.83333333333,4306.55555555555,807.375,1555.97685185185
979,202103중순,24501,대파(일반),1키로단,상,4386.22222222222,5175.88888888888,4670.14285714285,788.0,1441.4074074074
980,202103하순,24501,대파(일반),1키로단,상,4440.88888888888,4386.22222222222,5488.83333333333,766.111111111111,1310.37037037037
981,202104상순,24501,대파(일반),1키로단,상,4296.22222222222,4440.88888888888,5175.88888888888,823.333333333333,1261.41203703703
982,202104중순,24501,대파(일반),1키로단,상,4370.0,4296.22222222222,4386.22222222222,905.375,1087.71759259259
983,202104하순,24501,대파(일반),1키로단,상,3715.22222222222,4370.0,4440.88888888888,1138.22222222222,1134.6574074074
984,202105상순,24501,대파(일반),1키로단,상,3749.0,3715.22222222222,4296.22222222222,1324.875,1367.73611111111
985,202105중순,24501,대파(일반),1키로단,상,2249.44444444444,3749.0,4370.0,1449.11111111111,1414.79166666666
986,202105하순,24501,대파(일반),1키로단,상,1445.55555555555,2249.44444444444,3715.22222222222,1503.0,1535.73333333333
987,202106상순,24501,대파(일반),1키로단,상,1183.11111111111,1445.55555555555,3749.0,1363.88888888888,1372.22222222222
988,202106중순,24501,대파(일반),1키로단,상,1052.75,1183.11111111111,2249.44444444444,1622.88888888888,1322.13888888888
989,202106하순,24501,대파(일반),1키로단,상,850.333333333333,1052.75,1445.55555555555,1555.0,1310.77314814814
990,202107상순,24501,대파(일반),1키로단,상,1022.22222222222,850.333333333333,1183.11111111111,1448.22222222222,1375.5324074074
991,202107중순,24501,대파(일반),1키로단,상,884.375,1022.22222222222,1052.75,1758.0,1351.18518518518
992,202107하순,24501,대파(일반),1키로단,상,844.3,884.375,850.333333333333,1718.3,1518.07407407407
993,202108상순,24501,대파(일반),1키로단,상,1382.28571428571,844.3,1022.22222222222,2950.85714285714,1801.70833333333
994,202108중순,24501,대파(일반),1키로단,상,1165.11111111111,1382.28571428571,884.375,2571.66666666666,1849.0
995,202108하순,24501,대파(일반),1키로단,상,1342.22222222222,1165.11111111111,844.3,2312.44444444444,2075.68518518518
996,202109상순,24501,대파(일반),1키로단,상,1490.33333333333,1342.22222222222,1382.28571428571,2712.77777777777,2138.64814814814
997,202109중순,24501,대파(일반),1키로단,상,1849.71428571428,1490.33333333333,1165.11111111111,2425.875,2138.0324074074
998,202109하순,24501,대파(일반),1키로단,상,1274.16666666666,1849.71428571428,1342.22222222222,2661.0,2119.58796296296
999,202110상순,24501,대파(일반),1키로단,상,1316.375,1274.16666666666,1490.33333333333,2905.0,2339.35648148148
1000,202110중순,24501,대파(일반),1키로단,상,1427.55555555555,1316.375,1849.71428571428,2530.5,1755.1574074074
1001,202110하순,24501,대파(일반),1키로단,상,1601.33333333333,1427.55555555555,1274.16666666666,2776.7,1850.04444444444
1002,202111상순,24501,대파(일반),1키로단,상,1582.77777777777,1601.33333333333,1316.375,2771.125,1818.11111111111
1003,202111중순,24501,대파(일반),1키로단,상,1754.22222222222,1582.77777777777,1427.55555555555,2803.66666666666,1934.81944444444
1004,202111하순,24501,대파(일반),1키로단,상,1460.25,1754.22222222222,1601.33333333333,2259.25,1774.89814814814
1005,202112상순,24501,대파(일반),1키로단,상,1619.0,1460.25,1582.77777777777,1782.88888888888,1728.37962962962
1006,202112중순,24501,대파(일반),1키로단,상,1217.125,1619.0,1754.22222222222,1913.375,1677.64351851851
1007,202112하순,24501,대파(일반),1키로단,상,1322.2,1217.125,1460.25,1782.9,1581.41111111111
1008,202201상순,24501,대파(일반),1키로단,상,1246.57142857142,1322.2,1619.0,2759.5,1761.57142857142
1009,202201중순,24501,대파(일반),1키로단,상,1278.22222222222,1246.57142857142,1217.125,3285.33333333333,1581.87037037037
1010,202201하순,24501,대파(일반),1키로단,상,1416.25,1278.22222222222,1322.2,3452.22222222222,1692.84444444444
1011,202202상순,24501,대파(일반),1키로단,상,1214.5,1416.25,1246.57142857142,4306.55555555555,1935.46666666666
1012,202202중순,24501,대파(일반),1키로단,상,1222.625,1214.5,1278.22222222222,4670.14285714285,1609.93055555555
1013,202202하순,24501,대파(일반),1키로단,상,1412.28571428571,1222.625,1416.25,5488.83333333333,1581.7619047619
1014,202203상순,24501,대파(일반),1키로단,상,1747.66666666666,1412.28571428571,1214.5,5175.88888888888,1738.75462962962
1015,202203중순,24501,대파(일반),1키로단,상,1501.25,1747.66666666666,1222.625,4386.22222222222,1556.57407407407
1016,202203하순,24501,대파(일반),1키로단,상,1309.8,1501.25,1412.28571428571,4440.88888888888,1454.37037037037
1017,202204상순,24501,대파(일반),1키로단,상,1129.375,1309.8,1747.66666666666,4296.22222222222,1292.91203703703
1018,202204중순,24501,대파(일반),1키로단,상,1140.55555555555,1129.375,1501.25,4370.0,1087.71759259259
1019,202204하순,24501,대파(일반),1키로단,상,1168.33333333333,1140.55555555555,1309.8,3715.22222222222,1134.6574074074
1020,202205상순,24501,대파(일반),1키로단,상,1409.25,1168.33333333333,1129.375,3749.0,1367.73611111111
1021,202205중순,24501,대파(일반),1키로단,상,1325.33333333333,1409.25,1140.55555555555,2249.44444444444,1414.79166666666
1022,202205하순,24501,대파(일반),1키로단,상,1557.22222222222,1325.33333333333,1168.33333333333,1445.55555555555,1444.61851851851
1023,202206상순,24501,대파(일반),1키로단,상,1563.33333333333,1557.22222222222,1409.25,1183.11111111111,1279.25925925925
1024,202206중순,24501,대파(일반),1키로단,상,1429.75,1563.33333333333,1325.33333333333,1052.75,1239.76388888888
1025,202206하순,24501,대파(일반),1키로단,상,1620.88888888888,1429.75,1557.22222222222,850.333333333333,1206.06944444444
1026,202207상순,24501,대파(일반),1키로단,상,1765.125,1620.88888888888,1563.33333333333,1022.22222222222,1281.86574074074
1027,202207중순,24501,대파(일반),1키로단,상,1938.88888888888,1765.125,1429.75,884.375,1351.18518518518
1028,202207하순,24501,대파(일반),1키로단,상,1698.77777777777,1938.88888888888,1620.88888888888,844.3,1518.07407407407
1029,202208상순,24501,대파(일반),1키로단,상,2197.55555555555,1698.77777777777,1765.125,1382.28571428571,1801.70833333333
1030,202208중순,24501,대파(일반),1키로단,상,2024.55555555555,2197.55555555555,1938.88888888888,1165.11111111111,1849.0
1031,202208하순,24501,대파(일반),1키로단,상,1631.22222222222,2024.55555555555,1698.77777777777,1342.22222222222,1927.72222222222
1032,202209상순,24501,대파(일반),1키로단,상,2060.75,1631.22222222222,2197.55555555555,1490.33333333333,2081.09259259259
1033,202209중순,24501,대파(일반),1키로단,상,1660.28571428571,2060.75,2024.55555555555,1849.71428571428,2035.93716931216
1034,202209하순,24501,대파(일반),1키로단,상,1694.66666666666,1660.28571428571,1631.22222222222,1274.16666666666,2003.47685185185
1035,202210상순,24501,대파(일반),1키로단,상,2097.375,1694.66666666666,2060.75,1316.375,2229.51851851851
1036,202210중순,24501,대파(일반),1키로단,상,1736.11111111111,2097.375,1660.28571428571,1427.55555555555,1593.19444444444
1037,202210하순,24501,대파(일반),1키로단,상,1709.11111111111,1736.11111111111,1694.66666666666,1601.33333333333,1695.3037037037
1038,202211상순,24501,대파(일반),1키로단,상,1867.22222222222,1709.11111111111,2097.375,1582.77777777777,1634.4074074074
1039,202211중순,24501,대파(일반),1키로단,상,1927.5,1867.22222222222,1736.11111111111,1754.22222222222,1717.76851851851
1040,202211하순,24501,대파(일반),1키로단,상,1645.0,1927.5,1709.11111111111,1460.25,1508.56481481481
1041,202212상순,24501,대파(일반),1키로단,상,1597.44444444444,1645.0,1867.22222222222,1619.0,1658.92129629629
1042,202212중순,24501,대파(일반),1키로단,상,1782.375,1597.44444444444,1927.5,1217.125,1484.18518518518
1043,202212하순,24501,대파(일반),1키로단,상,2045.2,1782.375,1645.0,1322.2,1455.66666666666
